"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        $2,000 to $2,499","4,233","±1,101","0.8%","±0.2","8,467","±1,352","10.4%","±1.7","27,565","±3,224","3.1%","±0.4","1,996","±875","0.5%","±0.2","860,590","±16,358","14.9%","±0.3","74,276","±5,182","10.0%","±0.7","29,417","±3,020","6.3%","±0.6","2,866","±958","2.6%","±0.9","23,753","±2,432","14.1%","±1.4","163,746","±8,159","6.4%","±0.3","36,113","±3,701","2.8%","±0.3","26,183","±2,746","14.9%","±1.5","2,517","±842","1.4%","±0.5","78,563","±5,540","5.0%","±0.3","7,173","±1,674","0.9%","±0.2","4,256","±1,037","1.2%","±0.3","6,777","±1,337","1.9%","±0.4","3,509","±1,089","0.7%","±0.2","7,303","±1,584","1.4%","±0.3","2,139","±808","1.5%","±0.5","73,655","±4,251","10.3%","±0.6","115,297","±5,935","11.9%","±0.6","15,993","±1,790","1.5%","±0.2","20,160","±2,218","3.4%","±0.4","1,574","±609","0.5%","±0.2","8,865","±1,813","1.2%","±0.2","1,943","±856","1.5%","±0.7","2,700","±701","1.1%","±0.3","20,570","±2,498","4.3%","±0.5","6,803","±1,367","4.5%","±0.9","107,953","±6,137","9.2%","±0.5","3,150","±971","1.4%","±0.4","332,057","±10,682","9.9%","±0.3","23,778","±2,606","1.8%","±0.2","480","±405","0.4%","±0.3","17,211","±2,201","1.1%","±0.1","4,986","±893","1.1%","±0.2","33,323","±3,248","5.7%","±0.5","45,808","±3,915","3.0%","±0.3","6,601","±1,410","4.5%","±1.0","10,244","±2,084","1.9%","±0.4","1,142","±486","1.1%","±0.5","17,714","±2,738","2.1%","±0.3","144,733","±7,570","4.0%","±0.2","9,815","±1,786","3.4%","±0.6","2,067","±780","2.9%","±1.1","95,723","±5,089","9.3%","±0.5","110,099","±6,654","10.5%","±0.6","782","±527","0.5%","±0.3","9,726","±1,542","1.3%","±0.2","1,265","±846","2.1%","±1.4","1,361","±682","0.6%","±0.3"
"        $2,500 to $2,999","1,712","±703","0.3%","±0.1","2,310","±738","2.8%","±0.9","6,917","±1,718","0.8%","±0.2","1,132","±778","0.3%","±0.2","466,360","±10,936","8.1%","±0.2","21,446","±2,715","2.9%","±0.4","10,451","±1,585","2.3%","±0.3","648","±307","0.6%","±0.3","14,973","±2,355","8.9%","±1.4","57,234","±4,987","2.2%","±0.2","8,203","±1,751","0.6%","±0.1","18,529","±2,614","10.6%","±1.5","504","±319","0.3%","±0.2","33,629","±3,708","2.1%","±0.2","1,279","±658","0.2%","±0.1","1,638","±701","0.5%","±0.2","1,199","±643","0.3%","±0.2","704","±359","0.1%","±0.1","1,913","±842","0.4%","±0.2","789","±334","0.5%","±0.2","23,523","±2,839","3.3%","±0.4","55,512","±4,203","5.7%","±0.4","5,735","±1,181","0.5%","±0.1","7,271","±1,259","1.2%","±0.2","526","±493","0.2%","±0.2","3,048","±954","0.4%","±0.1","213","±231","0.2%","±0.2","376","±261","0.2%","±0.1","4,098","±1,016","0.9%","±0.2","1,214","±462","0.8%","±0.3","47,576","±3,308","4.1%","±0.3","882","±431","0.4%","±0.2","169,278","±6,394","5.1%","±0.2","7,355","±1,499","0.6%","±0.1","226","±183","0.2%","±0.2","5,069","±1,166","0.3%","±0.1","1,369","±490","0.3%","±0.1","8,791","±1,722","1.5%","±0.3","16,132","±1,809","1.1%","±0.1","1,095","±536","0.7%","±0.4","3,628","±943","0.7%","±0.2","285","±238","0.3%","±0.2","4,860","±1,284","0.6%","±0.2","45,425","±3,959","1.3%","±0.1","2,473","±784","0.9%","±0.3","652","±390","0.9%","±0.5","34,429","±3,073","3.4%","±0.3","43,036","±4,457","4.1%","±0.4","184","±181","0.1%","±0.1","3,211","±807","0.4%","±0.1","76","±129","0.1%","±0.2","504","±291","0.2%","±0.1"
"        $3,000 or more","1,369","±711","0.3%","±0.1","526","±278","0.6%","±0.3","10,210","±1,773","1.2%","±0.2","1,307","±749","0.4%","±0.2","478,374","±12,617","8.3%","±0.2","10,521","±1,812","1.4%","±0.2","10,415","±1,667","2.2%","±0.4","219","±116","0.2%","±0.1","14,527","±1,622","8.7%","±0.9","36,744","±3,320","1.4%","±0.1","9,155","±1,881","0.7%","±0.1","19,291","±1,875","11.0%","±1.0","1,248","±619","0.7%","±0.3","25,227","±3,064","1.6%","±0.2","3,542","±884","0.5%","±0.1","1,768","±732","0.5%","±0.2","2,354","±704","0.7%","±0.2","1,996","±931","0.4%","±0.2","975","±665","0.2%","±0.1","552","±361","0.4%","±0.2","14,743","±2,200","2.1%","±0.3","48,782","±3,055","5.0%","±0.3","7,443","±1,431","0.7%","±0.1","5,814","±1,075","1.0%","±0.2","266","±311","0.1%","±0.1","3,781","±952","0.5%","±0.1","1,760","±809","1.4%","±0.6","2,387","±751","1.0%","±0.3","2,866","±1,014","0.6%","±0.2","910","±491","0.6%","±0.3","43,702","±3,573","3.7%","±0.3","892","±445","0.4%","±0.2","208,548","±8,564","6.2%","±0.2","6,974","±1,488","0.5%","±0.1","320","±316","0.3%","±0.3","7,368","±1,582","0.5%","±0.1","1,164","±441","0.2%","±0.1","5,234","±1,208","0.9%","±0.2","13,872","±1,998","0.9%","±0.1","858","±541","0.6%","±0.4","2,514","±783","0.5%","±0.1","246","±171","0.2%","±0.2","3,101","±1,046","0.4%","±0.1","33,850","±3,996","0.9%","±0.1","1,666","±579","0.6%","±0.2","726","±509","1.0%","±0.7","26,908","±2,618","2.6%","±0.3","34,728","±3,369","3.3%","±0.3","142","±186","0.1%","±0.1","3,761","±1,042","0.5%","±0.1","91","±154","0.2%","±0.3","578","±361","0.3%","±0.2"
"        Median (dollars)","807","±9","(X)","(X)","1,201","±37","(X)","(X)","1,101","±8","(X)","(X)","742","±10","(X)","(X)","1,614","±7","(X)","(X)","1,369","±14","(X)","(X)","1,177","±13","(X)","(X)","1,116","±22","(X)","(X)","1,603","±45","(X)","(X)","1,238","±7","(X)","(X)","1,049","±9","(X)","(X)","1,651","±49","(X)","(X)","880","±16","(X)","(X)","1,020","±8","(X)","(X)","840","±7","(X)","(X)","808","±9","(X)","(X)","862","±10","(X)","(X)","773","±10","(X)","(X)","866","±10","(X)","(X)","870","±16","(X)","(X)","1,401","±12","(X)","(X)","1,360","±15","(X)","(X)","888","±7","(X)","(X)","1,016","±14","(X)","(X)","777","±12","(X)","(X)","834","±8","(X)","(X)","831","±25","(X)","(X)","859","±12","(X)","(X)","1,168","±12","(X)","(X)","1,147","±27","(X)","(X)","1,376","±9","(X)","(X)","847","±14","(X)","(X)","1,309","±9","(X)","(X)","931","±8","(X)","(X)","804","±22","(X)","(X)","813","±6","(X)","(X)","814","±10","(X)","(X)","1,185","±14","(X)","(X)","951","±7","(X)","(X)","1,043","±29","(X)","(X)","922","±12","(X)","(X)","769","±24","(X)","(X)","904","±8","(X)","(X)","1,091","±5","(X)","(X)","1,098","±15","(X)","(X)","980","±25","(X)","(X)","1,254","±16","(X)","(X)","1,359","±14","(X)","(X)","727","±14","(X)","(X)","867","±6","(X)","(X)","822","±33","(X)","(X)","482","±11","(X)","(X)"
"        No rent paid","61,668","±3,905","(X)","(X)","7,350","±1,229","(X)","(X)","44,802","±3,794","(X)","(X)","37,183","±2,924","(X)","(X)","174,323","±7,478","(X)","(X)","22,975","±2,526","(X)","(X)","17,236","±2,170","(X)","(X)","3,493","±1,069","(X)","(X)","2,658","±1,026","(X)","(X)","105,368","±4,304","(X)","(X)","72,041","±5,260","(X)","(X)","9,718","±1,588","(X)","(X)","10,534","±1,566","(X)","(X)","67,794","±4,005","(X)","(X)","40,399","±3,391","(X)","(X)","22,414","±2,462","(X)","(X)","19,875","±1,727","(X)","(X)","52,607","±4,137","(X)","(X)","67,773","±4,802","(X)","(X)","12,699","±1,534","(X)","(X)","23,724","±2,468","(X)","(X)","34,353","±3,223","(X)","(X)","57,504","±3,757","(X)","(X)","24,565","±1,736","(X)","(X)","48,994","±3,862","(X)","(X)","49,603","±3,294","(X)","(X)","8,939","±1,140","(X)","(X)","14,253","±1,474","(X)","(X)","14,612","±1,982","(X)","(X)","6,644","±1,444","(X)","(X)","33,289","±3,383","(X)","(X)","22,376","±2,528","(X)","(X)","119,404","±6,969","(X)","(X)","89,399","±4,748","(X)","(X)","7,151","±1,332","(X)","(X)","82,661","±4,950","(X)","(X)","42,280","±2,479","(X)","(X)","26,281","±2,790","(X)","(X)","83,144","±5,348","(X)","(X)","8,135","±1,554","(X)","(X)","54,564","±3,783","(X)","(X)","9,417","±1,126","(X)","(X)","64,461","±4,705","(X)","(X)","175,830","±7,496","(X)","(X)","11,427","±1,740","(X)","(X)","4,075","±765","(X)","(X)","53,740","±4,201","(X)","(X)","39,177","±3,414","(X)","(X)","33,818","±3,394","(X)","(X)","29,016","±2,469","(X)","(X)","6,189","±1,241","(X)","(X)","141,245","±5,567","(X)","(X)"
"GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied units paying rent (excluding units where GRAPI cannot be computed)","515,098","±10,585","515,098","(X)","81,217","±2,898","81,217","(X)","865,071","±13,695","865,071","(X)","355,290","±8,436","355,290","(X)","5,657,264","±34,591","5,657,264","(X)","729,866","±12,429","729,866","(X)","453,566","±9,483","453,566","(X)","105,503","±4,791","105,503","(X)","162,199","±4,423","162,199","(X)","2,503,304","±26,349","2,503,304","(X)","1,279,700","±19,051","1,279,700","(X)","172,379","±4,759","172,379","(X)","174,095","±6,103","174,095","(X)","1,537,074","±16,042","1,537,074","(X)","732,851","±12,423","732,851","(X)","350,554","±8,245","350,554","(X)","356,522","±8,974","356,522","(X)","511,122","±9,213","511,122","(X)","496,875","±12,214","496,875","(X)","144,833","±6,302","144,833","(X)","702,030","±11,766","702,030","(X)","949,998","±11,075","949,998","(X)","1,044,283","±13,623","1,044,283","(X)","592,305","±9,354","592,305","(X)","300,176","±8,157","300,176","(X)","741,675","±10,199","741,675","(X)","124,994","±4,787","124,994","(X)","242,341","±6,215","242,341","(X)","467,860","±8,968","467,860","(X)","148,402","±5,825","148,402","(X)","1,146,733","±13,627","1,146,733","(X)","225,907","±6,669","225,907","(X)","3,267,558","±24,258","3,267,558","(X)","1,287,967","±16,414","1,287,967","(X)","116,542","±4,283","116,542","(X)","1,494,603","±17,350","1,494,603","(X)","461,429","±8,171","461,429","(X)","574,101","±9,750","574,101","(X)","1,504,249","±15,904","1,504,249","(X)","146,424","±5,592","146,424","(X)","519,526","±11,962","519,526","(X)","103,159","±4,044","103,159","(X)","806,642","±13,710","806,642","(X)","3,551,089","±26,126","3,551,089","(X)","285,491","±7,777","285,491","(X)","71,131","±3,374","71,131","(X)","1,006,737","±13,634","1,006,737","(X)","1,029,327","±13,306","1,029,327","(X)","154,124","±6,955","154,124","(X)","739,124","±11,242","739,124","(X)","58,407","±3,841","58,407","(X)","196,832","±7,447","196,832","(X)"
"        Less than 15.0 percent","86,130","±5,298","16.7%","±1.0","10,872","±1,266","13.4%","±1.5","120,196","±6,796","13.9%","±0.7","63,577","±5,125","17.9%","±1.4","639,714","±14,384","11.3%","±0.2","84,479","±6,149","11.6%","±0.8","60,646","±4,449","13.4%","±1.0","15,438","±2,299","14.6%","±2.0","28,298","±2,790","17.4%","±1.6","226,442","±9,687","9.0%","±0.4","174,293","±8,111","13.6%","±0.6","18,700","±2,527","10.8%","±1.4","26,547","±2,940","15.2%","±1.6","240,142","±8,568","15.6%","±0.6","115,879","±6,574","15.8%","±0.8","59,432","±4,069","17.0%","±1.2","59,693","±3,976","16.7%","±1.0","97,690","±5,505","19.1%","±1.1","72,719","±5,605","14.6%","±1.1","17,896","±2,170","12.4%","±1.3","82,804","±5,734","11.8%","±0.8","126,812","±6,514","13.3%","±0.7","155,660","±6,543","14.9%","±0.6","85,310","±4,779","14.4%","±0.7","45,520","±3,935","15.2%","±1.3","117,883","±6,164","15.9%","±0.8","23,260","±2,356","18.6%","±1.8","41,825","±3,117","17.3%","±1.2","57,698","±4,087","12.3%","±0.8","16,625","±2,223","11.2%","±1.5","139,412","±6,483","12.2%","±0.6","38,597","±3,393","17.1%","±1.4","504,291","±15,509","15.4%","±0.4","189,558","±8,261","14.7%","±0.6","26,359","±2,801","22.6%","±2.3","241,301","±8,003","16.1%","±0.5","80,795","±4,211","17.5%","±0.9","71,935","±5,146","12.5%","±0.9","235,809","±7,812","15.7%","±0.5","18,749","±2,589","12.8%","±1.6","70,918","±4,547","13.7%","±0.8","19,474","±1,993","18.9%","±1.9","116,175","±6,560","14.4%","±0.7","453,326","±14,684","12.8%","±0.4","43,271","±3,626","15.2%","±1.2","6,490","±1,152","9.1%","±1.5","132,168","±5,969","13.1%","±0.5","134,610","±6,148","13.1%","±0.5","27,219","±3,087","17.7%","±1.8","129,451","±5,480","17.5%","±0.7","11,305","±2,146","19.4%","±3.2","24,296","±2,478","12.3%","±1.2"
"        15.0 to 19.9 percent","66,288","±5,022","12.9%","±0.9","11,667","±2,147","14.4%","±2.5","117,727","±6,855","13.6%","±0.8","50,260","±4,032","14.1%","±1.1","652,802","±15,357","11.5%","±0.3","91,183","±5,603","12.5%","±0.7","54,796","±3,788","12.1%","±0.8","13,305","±2,036","12.6%","±1.9","20,846","±2,238","12.9%","±1.4","271,537","±9,405","10.8%","±0.4","166,486","±7,899","13.0%","±0.6","19,940","±2,531","11.6%","±1.4","23,246","±2,486","13.4%","±1.5","216,829","±8,366","14.1%","±0.5","96,809","±5,266","13.2%","±0.7","49,446","±3,525","14.1%","±1.0","54,922","±4,380","15.4%","±1.1","74,003","±4,445","14.5%","±0.9","63,921","±5,773","12.9%","±1.1","21,374","±2,513","14.8%","±1.7","89,263","±5,361","12.7%","±0.7","120,120","±5,694","12.6%","±0.6","140,804","±6,139","13.5%","±0.6","86,748","±4,894","14.6%","±0.8","35,230","±3,733","11.7%","±1.2","115,203","±5,580","15.5%","±0.8","15,302","±2,241","12.2%","±1.7","38,414","±3,046","15.9%","±1.2","60,942","±4,183","13.0%","±0.9","20,905","±2,405","14.1%","±1.5","155,525","±7,863","13.6%","±0.7","29,947","±2,899","13.3%","±1.3","390,173","±13,123","11.9%","±0.4","179,194","±10,007","13.9%","±0.7","18,265","±2,798","15.7%","±2.2","226,265","±9,168","15.1%","±0.6","64,303","±3,562","13.9%","±0.8","72,771","±4,504","12.7%","±0.7","209,748","±6,504","13.9%","±0.4","19,032","±2,942","13.0%","±1.9","69,901","±5,280","13.5%","±1.0","16,995","±2,401","16.5%","±2.3","111,965","±5,662","13.9%","±0.7","473,964","±13,597","13.3%","±0.4","42,278","±3,300","14.8%","±1.0","7,933","±1,419","11.2%","±1.9","148,876","±6,303","14.8%","±0.6","140,359","±6,221","13.6%","±0.6","20,008","±2,663","13.0%","±1.6","109,496","±4,990","14.8%","±0.6","7,176","±1,608","12.3%","±2.7","24,704","±2,843","12.6%","±1.3"
"        20.0 to 24.9 percent","63,174","±5,379","12.3%","±1.0","13,610","±2,154","16.8%","±2.6","116,686","±6,070","13.5%","±0.7","45,610","±3,865","12.8%","±1.0","698,168","±14,584","12.3%","±0.2","101,361","±5,953","13.9%","±0.8","57,976","±4,505","12.8%","±0.9","13,764","±1,858","13.0%","±1.8","23,596","±2,846","14.5%","±1.7","313,467","±12,550","12.5%","±0.5","171,691","±7,838","13.4%","±0.6","19,556","±2,305","11.3%","±1.3","25,767","±2,863","14.8%","±1.6","204,208","±8,177","13.3%","±0.5","98,753","±4,610","13.5%","±0.6","54,154","±3,938","15.4%","±1.1","52,662","±3,532","14.8%","±1.0","61,771","±3,805","12.1%","±0.8","52,830","±4,768","10.6%","±0.9","18,462","±2,448","12.7%","±1.6","97,496","±5,407","13.9%","±0.7","120,638","±7,015","12.7%","±0.7","130,520","±5,596","12.5%","±0.5","84,458","±4,974","14.3%","±0.8","40,590","±3,901","13.5%","±1.3","95,684","±5,142","12.9%","±0.7","15,209","±2,229","12.2%","±1.7","33,641","±3,073","13.9%","±1.2","58,093","±4,129","12.4%","±0.9","19,988","±2,830","13.5%","±1.7","153,928","±7,419","13.4%","±0.6","28,541","±3,309","12.6%","±1.4","381,786","±12,457","11.7%","±0.4","175,052","±8,168","13.6%","±0.7","16,660","±2,209","14.3%","±1.9","200,471","±7,635","13.4%","±0.5","63,973","±3,829","13.9%","±0.8","74,556","±5,131","13.0%","±0.9","188,773","±8,058","12.5%","±0.5","20,788","±2,722","14.2%","±1.7","66,785","±5,029","12.9%","±0.9","14,763","±2,038","14.3%","±2.0","107,113","±6,539","13.3%","±0.8","499,473","±15,298","14.1%","±0.4","37,842","±3,549","13.3%","±1.2","8,898","±1,205","12.5%","±1.7","143,029","±7,137","14.2%","±0.7","136,424","±7,923","13.3%","±0.7","17,998","±2,675","11.7%","±1.7","100,152","±4,850","13.6%","±0.6","7,840","±1,866","13.4%","±3.1","23,572","±2,493","12.0%","±1.1"
"        25.0 to 29.9 percent","56,939","±4,236","11.1%","±0.8","8,641","±1,509","10.6%","±1.8","108,202","±6,071","12.5%","±0.7","40,730","±4,400","11.5%","±1.2","656,330","±14,033","11.6%","±0.2","88,773","±5,694","12.2%","±0.7","57,390","±5,263","12.7%","±1.1","10,902","±2,162","10.3%","±2.0","20,155","±2,531","12.4%","±1.6","293,183","±10,571","11.7%","±0.4","148,054","±8,423","11.6%","±0.6","22,064","±2,601","12.8%","±1.5","18,997","±2,204","10.9%","±1.3","173,805","±7,111","11.3%","±0.4","89,160","±5,609","12.2%","±0.8","41,010","±3,696","11.7%","±1.0","38,324","±3,473","10.7%","±0.9","56,416","±4,259","11.0%","±0.8","48,515","±3,499","9.8%","±0.7","23,576","±2,682","16.3%","±1.7","82,454","±5,384","11.7%","±0.7","118,443","±5,773","12.5%","±0.6","117,489","±6,357","11.3%","±0.6","74,911","±4,813","12.6%","±0.8","34,123","±3,443","11.4%","±1.1","84,191","±5,486","11.4%","±0.7","15,277","±2,044","12.2%","±1.5","28,645","±2,932","11.8%","±1.2","52,244","±4,012","11.2%","±0.9","21,297","±2,528","14.4%","±1.6","136,517","±7,060","11.9%","±0.6","23,064","±2,954","10.2%","±1.3","353,998","±9,506","10.8%","±0.3","146,256","±7,722","11.4%","±0.6","10,877","±2,242","9.3%","±1.9","177,367","±7,926","11.9%","±0.5","49,011","±3,648","10.6%","±0.7","76,288","±5,035","13.3%","±0.8","164,355","±7,348","10.9%","±0.5","16,310","±2,739","11.1%","±1.8","65,079","±5,233","12.5%","±1.0","11,029","±1,815","10.7%","±1.8","97,111","±5,518","12.0%","±0.6","419,165","±13,803","11.8%","±0.4","36,396","±3,775","12.7%","±1.2","9,072","±1,606","12.8%","±2.1","119,331","±6,019","11.9%","±0.6","127,622","±6,821","12.4%","±0.6","18,675","±2,704","12.1%","±1.7","86,931","±4,203","11.8%","±0.5","6,171","±1,478","10.6%","±2.4","24,325","±3,022","12.4%","±1.4"
"        30.0 to 34.9 percent","42,119","±3,536","8.2%","±0.7","6,971","±1,430","8.6%","±1.7","85,266","±5,380","9.9%","±0.6","33,075","±3,187","9.3%","±0.9","546,479","±15,426","9.7%","±0.3","68,527","±4,554","9.4%","±0.6","38,572","±3,758","8.5%","±0.8","10,397","±1,982","9.9%","±1.9","14,498","±1,796","8.9%","±1.1","238,309","±10,139","9.5%","±0.4","113,933","±8,338","8.9%","±0.7","14,531","±1,736","8.4%","±1.0","14,063","±2,206","8.1%","±1.2","126,702","±5,811","8.2%","±0.4","64,234","±4,389","8.8%","±0.6","27,338","±3,180","7.8%","±0.9","28,885","±3,060","8.1%","±0.8","41,638","±3,360","8.1%","±0.6","41,823","±4,137","8.4%","±0.8","14,653","±2,256","10.1%","±1.5","65,209","±4,763","9.3%","±0.7","85,643","±5,446","9.0%","±0.6","94,599","±4,544","9.1%","±0.4","55,245","±3,580","9.3%","±0.6","27,935","±3,365","9.3%","±1.1","64,286","±4,896","8.7%","±0.6","11,949","±1,971","9.6%","±1.5","20,514","±2,399","8.5%","±1.0","46,523","±4,097","9.9%","±0.8","15,077","±2,717","10.2%","±1.7","100,503","±5,668","8.8%","±0.5","19,067","±2,721","8.4%","±1.2","291,524","±10,403","8.9%","±0.3","120,092","±6,854","9.3%","±0.5","7,333","±1,630","6.3%","±1.4","128,608","±7,791","8.6%","±0.5","39,128","±2,944","8.5%","±0.6","49,034","±4,248","8.5%","±0.7","131,115","±5,746","8.7%","±0.4","16,283","±2,651","11.1%","±1.8","48,608","±4,101","9.4%","±0.8","10,443","±1,812","10.1%","±1.7","76,289","±4,692","9.5%","±0.6","334,100","±11,811","9.4%","±0.3","24,487","±2,414","8.6%","±0.8","7,924","±1,365","11.1%","±1.9","89,062","±5,676","8.8%","±0.6","98,398","±5,405","9.6%","±0.5","12,426","±1,988","8.1%","±1.2","59,138","±3,924","8.0%","±0.5","5,850","±1,388","10.0%","±2.3","16,247","±2,050","8.3%","±1.1"
