"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"    Owner-occupied units","1,253,199","±12,678","1,253,199","(X)","159,344","±3,559","159,344","(X)","1,652,321","±12,356","1,652,321","(X)","752,399","±11,287","752,399","(X)","7,125,090","±26,839","7,125,090","(X)","1,394,824","±10,847","1,394,824","(X)","898,234","±7,622","898,234","(X)","253,948","±5,292","253,948","(X)","118,805","±3,235","118,805","(X)","5,010,187","±26,720","5,010,187","(X)","2,354,922","±19,925","2,354,922","(X)","268,078","±4,714","268,078","(X)","435,493","±6,933","435,493","(X)","3,182,232","±18,239","3,182,232","(X)","1,765,500","±14,956","1,765,500","(X)","900,362","±9,741","900,362","(X)","743,508","±8,948","743,508","(X)","1,146,668","±12,735","1,146,668","(X)","1,132,229","±12,824","1,132,229","(X)","395,809","±5,987","395,809","(X)","1,472,500","±10,315","1,472,500","(X)","1,623,515","±11,340","1,623,515","(X)","2,803,372","±15,813","2,803,372","(X)","1,547,594","±10,546","1,547,594","(X)","748,055","±10,139","748,055","(X)","1,596,870","±15,553","1,596,870","(X)","292,585","±4,359","292,585","(X)","500,086","±6,928","500,086","(X)","619,309","±7,889","619,309","(X)","369,037","±5,901","369,037","(X)","2,053,929","±12,820","2,053,929","(X)","521,450","±7,322","521,450","(X)","3,930,033","±20,800","3,930,033","(X)","2,586,616","±16,311","2,586,616","(X)","200,554","±4,137","200,554","(X)","3,070,181","±16,573","3,070,181","(X)","962,483","±6,980","962,483","(X)","1,007,015","±9,420","1,007,015","(X)","3,421,017","±18,098","3,421,017","(X)","248,723","±5,299","248,723","(X)","1,309,670","±12,305","1,309,670","(X)","233,092","±4,186","233,092","(X)","1,693,790","±16,621","1,693,790","(X)","5,964,183","±30,479","5,964,183","(X)","681,563","±7,026","681,563","(X)","178,405","±3,788","178,405","(X)","2,077,417","±16,923","2,077,417","(X)","1,783,549","±14,805","1,783,549","(X)","518,882","±7,414","518,882","(X)","1,565,599","±10,504","1,565,599","(X)","159,792","±4,280","159,792","(X)","802,024","±10,541","802,024","(X)"
"        Housing units with a mortgage","706,185","±12,254","56.4%","±0.7","102,297","±3,493","64.2%","±1.6","1,064,351","±11,053","64.4%","±0.5","416,168","±10,084","55.3%","±0.9","5,026,144","±24,796","70.5%","±0.2","994,409","±10,836","71.3%","±0.5","611,242","±8,820","68.0%","±0.7","164,071","±5,348","64.6%","±1.4","90,270","±3,334","76.0%","±1.7","2,850,011","±25,547","56.9%","±0.4","1,529,558","±18,602","65.0%","±0.5","172,214","±4,524","64.2%","±1.2","280,297","±6,541","64.4%","±1.1","2,007,439","±17,715","63.1%","±0.4","1,156,805","±14,021","65.5%","±0.5","554,182","±8,106","61.6%","±0.7","438,620","±8,776","59.0%","±0.8","667,936","±11,058","58.3%","±0.7","596,545","±11,143","52.7%","±0.7","243,301","±5,727","61.5%","±1.0","1,073,033","±11,268","72.9%","±0.5","1,135,557","±12,226","69.9%","±0.5","1,688,608","±13,609","60.2%","±0.3","1,038,893","±8,908","67.1%","±0.4","367,369","±8,559","49.1%","±0.9","988,869","±13,629","61.9%","±0.5","167,138","±4,205","57.1%","±1.3","304,828","±5,909","61.0%","±0.7","427,386","±8,032","69.0%","±0.8","242,670","±6,055","65.8%","±1.1","1,375,400","±14,148","67.0%","±0.5","279,646","±7,017","53.6%","±1.0","2,394,424","±20,242","60.9%","±0.4","1,631,800","±14,221","63.1%","±0.4","109,310","±3,979","54.5%","±1.4","1,927,336","±15,922","62.8%","±0.4","526,995","±6,176","54.8%","±0.5","672,491","±9,812","66.8%","±0.7","2,063,564","±14,201","60.3%","±0.3","172,375","±5,652","69.3%","±1.5","754,533","±12,807","57.6%","±0.7","129,049","±3,887","55.4%","±1.2","997,085","±15,499","58.9%","±0.6","3,439,280","±28,551","57.7%","±0.4","484,330","±6,914","71.1%","±0.6","110,296","±3,854","61.8%","±1.5","1,431,413","±16,182","68.9%","±0.5","1,227,493","±14,419","68.8%","±0.4","238,355","±5,958","45.9%","±0.9","1,003,815","±10,465","64.1%","±0.5","92,857","±3,929","58.1%","±1.9","312,180","±8,596","38.9%","±0.8"
"        Housing units without a mortgage","547,014","±10,244","43.6%","±0.7","57,047","±2,852","35.8%","±1.6","587,970","±9,396","35.6%","±0.5","336,231","±7,826","44.7%","±0.9","2,098,946","±18,787","29.5%","±0.2","400,415","±7,760","28.7%","±0.5","286,992","±5,911","32.0%","±0.7","89,877","±3,601","35.4%","±1.4","28,535","±2,032","24.0%","±1.7","2,160,176","±20,634","43.1%","±0.4","825,364","±11,595","35.0%","±0.5","95,864","±3,693","35.8%","±1.2","155,196","±5,564","35.6%","±1.1","1,174,793","±12,243","36.9%","±0.4","608,695","±10,157","34.5%","±0.5","346,180","±7,299","38.4%","±0.7","304,888","±6,701","41.0%","±0.8","478,732","±9,559","41.7%","±0.7","535,684","±8,994","47.3%","±0.7","152,508","±4,340","38.5%","±1.0","399,467","±7,518","27.1%","±0.5","487,958","±9,103","30.1%","±0.5","1,114,764","±11,369","39.8%","±0.3","508,701","±7,224","32.9%","±0.4","380,686","±8,803","50.9%","±0.9","608,001","±8,964","38.1%","±0.5","125,447","±4,303","42.9%","±1.3","195,258","±4,259","39.0%","±0.7","191,923","±5,278","31.0%","±0.8","126,367","±4,254","34.2%","±1.1","678,529","±9,304","33.0%","±0.5","241,804","±5,299","46.4%","±1.0","1,535,609","±16,031","39.1%","±0.4","954,816","±12,748","36.9%","±0.4","91,244","±2,950","45.5%","±1.4","1,142,845","±13,661","37.2%","±0.4","435,488","±5,710","45.2%","±0.5","334,524","±7,454","33.2%","±0.7","1,357,453","±12,895","39.7%","±0.3","76,348","±3,698","30.7%","±1.5","555,137","±10,297","42.4%","±0.7","104,043","±3,298","44.6%","±1.2","696,705","±11,845","41.1%","±0.6","2,524,903","±24,079","42.3%","±0.4","197,233","±4,618","28.9%","±0.6","68,109","±2,841","38.2%","±1.5","646,004","±11,227","31.1%","±0.5","556,056","±7,822","31.2%","±0.4","280,527","±5,949","54.1%","±0.9","561,784","±7,901","35.9%","±0.5","66,935","±3,494","41.9%","±1.9","489,844","±7,665","61.1%","±0.8"
"SELECTED MONTHLY OWNER COSTS (SMOC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Housing units with a mortgage","706,185","±12,254","706,185","(X)","102,297","±3,493","102,297","(X)","1,064,351","±11,053","1,064,351","(X)","416,168","±10,084","416,168","(X)","5,026,144","±24,796","5,026,144","(X)","994,409","±10,836","994,409","(X)","611,242","±8,820","611,242","(X)","164,071","±5,348","164,071","(X)","90,270","±3,334","90,270","(X)","2,850,011","±25,547","2,850,011","(X)","1,529,558","±18,602","1,529,558","(X)","172,214","±4,524","172,214","(X)","280,297","±6,541","280,297","(X)","2,007,439","±17,715","2,007,439","(X)","1,156,805","±14,021","1,156,805","(X)","554,182","±8,106","554,182","(X)","438,620","±8,776","438,620","(X)","667,936","±11,058","667,936","(X)","596,545","±11,143","596,545","(X)","243,301","±5,727","243,301","(X)","1,073,033","±11,268","1,073,033","(X)","1,135,557","±12,226","1,135,557","(X)","1,688,608","±13,609","1,688,608","(X)","1,038,893","±8,908","1,038,893","(X)","367,369","±8,559","367,369","(X)","988,869","±13,629","988,869","(X)","167,138","±4,205","167,138","(X)","304,828","±5,909","304,828","(X)","427,386","±8,032","427,386","(X)","242,670","±6,055","242,670","(X)","1,375,400","±14,148","1,375,400","(X)","279,646","±7,017","279,646","(X)","2,394,424","±20,242","2,394,424","(X)","1,631,800","±14,221","1,631,800","(X)","109,310","±3,979","109,310","(X)","1,927,336","±15,922","1,927,336","(X)","526,995","±6,176","526,995","(X)","672,491","±9,812","672,491","(X)","2,063,564","±14,201","2,063,564","(X)","172,375","±5,652","172,375","(X)","754,533","±12,807","754,533","(X)","129,049","±3,887","129,049","(X)","997,085","±15,499","997,085","(X)","3,439,280","±28,551","3,439,280","(X)","484,330","±6,914","484,330","(X)","110,296","±3,854","110,296","(X)","1,431,413","±16,182","1,431,413","(X)","1,227,493","±14,419","1,227,493","(X)","238,355","±5,958","238,355","(X)","1,003,815","±10,465","1,003,815","(X)","92,857","±3,929","92,857","(X)","312,180","±8,596","312,180","(X)"
"        Less than $500","23,431","±2,579","3.3%","±0.4","1,041","±294","1.0%","±0.3","17,553","±1,976","1.6%","±0.2","17,101","±2,122","4.1%","±0.5","22,362","±2,319","0.4%","±0.1","11,109","±2,115","1.1%","±0.2","915","±344","0.1%","±0.1","2,153","±642","1.3%","±0.4","535","±402","0.6%","±0.4","46,277","±3,381","1.6%","±0.1","25,425","±2,159","1.7%","±0.1","1,812","±551","1.1%","±0.3","6,244","±1,193","2.2%","±0.4","21,239","±1,689","1.1%","±0.1","39,060","±2,901","3.4%","±0.2","11,529","±1,391","2.1%","±0.2","5,913","±925","1.3%","±0.2","25,021","±2,060","3.7%","±0.3","16,917","±2,292","2.8%","±0.4","5,947","±971","2.4%","±0.4","6,038","±1,119","0.6%","±0.1","3,010","±725","0.3%","±0.1","34,634","±2,341","2.1%","±0.1","11,864","±1,335","1.1%","±0.1","16,048","±2,135","4.4%","±0.6","23,124","±2,138","2.3%","±0.2","3,584","±913","2.1%","±0.5","3,568","±675","1.2%","±0.2","5,282","±953","1.2%","±0.2","405","±300","0.2%","±0.1","1,340","±439","0.1%","±0.1","6,485","±1,354","2.3%","±0.5","26,889","±2,498","1.1%","±0.1","37,398","±2,876","2.3%","±0.2","1,536","±485","1.4%","±0.4","40,723","±2,635","2.1%","±0.1","13,240","±1,325","2.5%","±0.3","6,496","±1,139","1.0%","±0.2","34,191","±2,396","1.7%","±0.1","454","±308","0.3%","±0.2","15,650","±2,080","2.1%","±0.3","1,966","±566","1.5%","±0.4","27,465","±2,635","2.8%","±0.3","26,724","±2,404","0.8%","±0.1","6,301","±1,146","1.3%","±0.2","752","±409","0.7%","±0.4","18,851","±2,164","1.3%","±0.1","8,836","±1,273","0.7%","±0.1","11,663","±1,456","4.9%","±0.6","11,355","±1,139","1.1%","±0.1","1,096","±526","1.2%","±0.6","30,983","±3,041","9.9%","±0.9"
"        $500 to $999","256,193","±7,758","36.3%","±0.8","7,618","±1,129","7.4%","±1.1","237,540","±6,537","22.3%","±0.6","182,929","±7,113","44.0%","±1.2","293,267","±8,082","5.8%","±0.2","112,355","±4,449","11.3%","±0.4","27,029","±2,719","4.4%","±0.4","19,613","±2,209","12.0%","±1.3","5,294","±1,220","5.9%","±1.3","606,770","±13,233","21.3%","±0.4","359,599","±10,306","23.5%","±0.6","9,383","±1,180","5.4%","±0.7","82,203","±4,860","29.3%","±1.5","343,706","±8,468","17.1%","±0.4","451,309","±10,702","39.0%","±0.7","172,140","±5,311","31.1%","±0.8","116,145","±4,631","26.5%","±0.9","238,781","±6,405","35.7%","±0.8","184,019","±7,390","30.8%","±1.1","61,462","±3,444","25.3%","±1.3","88,662","±4,377","8.3%","±0.4","61,839","±3,590","5.4%","±0.3","503,593","±9,317","29.8%","±0.5","171,409","±4,549","16.5%","±0.4","139,993","±5,883","38.1%","±1.3","306,256","±8,178","31.0%","±0.7","36,051","±2,283","21.6%","±1.3","70,007","±3,503","23.0%","±1.0","74,773","±3,691","17.5%","±0.8","16,867","±2,125","7.0%","±0.8","40,298","±3,154","2.9%","±0.2","80,070","±4,240","28.6%","±1.3","309,910","±7,586","12.9%","±0.3","482,636","±10,914","29.6%","±0.6","26,151","±2,495","23.9%","±2.0","599,103","±10,162","31.1%","±0.4","170,665","±4,834","32.4%","±0.8","74,894","±3,623","11.1%","±0.5","438,392","±9,295","21.2%","±0.4","12,299","±1,573","7.1%","±0.9","244,019","±8,525","32.3%","±0.9","33,704","±2,543","26.1%","±1.8","323,770","±9,509","32.5%","±0.8","597,194","±14,840","17.4%","±0.4","70,969","±3,339","14.7%","±0.7","15,667","±1,443","14.2%","±1.3","203,007","±7,265","14.2%","±0.4","111,920","±4,404","9.1%","±0.3","111,640","±4,371","46.8%","±1.7","226,411","±5,251","22.6%","±0.5","17,353","±2,191","18.7%","±2.1","178,558","±6,956","57.2%","±1.7"
"        $1,000 to $1,499","248,461","±7,518","35.2%","±1.0","21,809","±2,199","21.3%","±1.9","372,089","±7,947","35.0%","±0.6","128,987","±5,377","31.0%","±1.2","751,622","±14,302","15.0%","±0.3","266,820","±7,955","26.8%","±0.7","118,863","±5,045","19.4%","±0.8","59,628","±4,106","36.3%","±2.1","11,659","±1,447","12.9%","±1.5","906,671","±16,648","31.8%","±0.4","535,952","±12,458","35.0%","±0.7","23,118","±2,199","13.4%","±1.2","109,582","±5,113","39.1%","±1.7","536,107","±9,829","26.7%","±0.4","404,157","±8,145","34.9%","±0.7","199,087","±4,785","35.9%","±0.8","149,229","±5,556","34.0%","±1.1","237,885","±7,552","35.6%","±0.9","200,538","±7,166","33.6%","±1.0","85,951","±4,023","35.3%","±1.5","215,796","±6,212","20.1%","±0.6","186,489","±6,493","16.4%","±0.5","583,869","±10,684","34.6%","±0.5","336,065","±6,326","32.3%","±0.5","124,759","±6,076","34.0%","±1.4","356,672","±8,258","36.1%","±0.6","58,352","±3,490","34.9%","±1.9","115,367","±5,064","37.8%","±1.4","155,740","±5,423","36.4%","±1.1","50,905","±3,216","21.0%","±1.3","172,779","±5,680","12.6%","±0.4","105,023","±5,234","37.6%","±1.5","450,369","±9,484","18.8%","±0.4","547,200","±10,650","33.5%","±0.7","38,151","±2,601","34.9%","±2.2","675,431","±12,162","35.0%","±0.5","189,623","±5,040","36.0%","±0.8","202,533","±6,839","30.1%","±0.8","634,793","±10,210","30.8%","±0.4","38,459","±3,090","22.3%","±1.7","258,201","±6,453","34.2%","±0.7","51,867","±3,081","40.2%","±2.0","346,465","±9,435","34.7%","±0.7","1,071,906","±19,384","31.2%","±0.5","177,440","±5,954","36.6%","±1.1","36,732","±2,387","33.3%","±1.7","349,071","±9,206","24.4%","±0.6","291,893","±8,356","23.8%","±0.6","67,306","±4,542","28.2%","±1.6","362,836","±7,015","36.1%","±0.6","35,283","±3,078","38.0%","±3.0","65,613","±4,859","21.0%","±1.4"
"        $1,500 to $1,999","102,657","±5,033","14.5%","±0.6","30,631","±2,535","29.9%","±2.3","221,479","±6,021","20.8%","±0.5","52,377","±3,680","12.6%","±0.8","963,774","±13,662","19.2%","±0.3","269,910","±7,419","27.1%","±0.7","166,362","±5,622","27.2%","±0.8","44,892","±2,990","27.4%","±1.6","15,515","±1,882","17.2%","±2.0","595,809","±10,949","20.9%","±0.4","299,376","±9,185","19.6%","±0.5","31,582","±2,399","18.3%","±1.3","48,014","±3,335","17.1%","±1.2","448,822","±10,189","22.4%","±0.5","152,589","±5,442","13.2%","±0.4","97,787","±4,656","17.6%","±0.8","91,630","±4,502","20.9%","±0.9","95,293","±4,540","14.3%","±0.7","107,266","±5,265","18.0%","±0.9","48,560","±2,921","20.0%","±1.1","270,209","±7,178","25.2%","±0.6","266,396","±7,267","23.5%","±0.6","307,233","±6,776","18.2%","±0.4","259,461","±6,051","25.0%","±0.5","51,905","±3,644","14.1%","±1.0","165,676","±5,823","16.8%","±0.5","38,736","±3,042","23.2%","±1.6","63,686","±3,274","20.9%","±1.1","97,780","±4,172","22.9%","±0.9","69,666","±3,822","28.7%","±1.3","276,928","±7,207","20.1%","±0.5","50,206","±3,525","18.0%","±1.1","385,979","±8,883","16.1%","±0.3","289,690","±8,365","17.8%","±0.5","24,107","±2,334","22.1%","±2.0","339,679","±7,819","17.6%","±0.4","83,914","±3,521","15.9%","±0.7","184,807","±6,197","27.5%","±0.8","445,096","±10,233","21.6%","±0.5","60,148","±4,131","34.9%","±1.9","125,107","±5,927","16.6%","±0.7","23,811","±2,308","18.5%","±1.7","155,387","±5,923","15.6%","±0.6","782,374","±14,052","22.7%","±0.4","124,030","±4,810","25.6%","±0.9","31,064","±1,961","28.2%","±1.5","302,444","±7,566","21.1%","±0.5","317,645","±8,785","25.9%","±0.6","29,437","±2,614","12.4%","±1.0","223,546","±5,959","22.3%","±0.5","21,911","±2,079","23.6%","±2.1","22,427","±2,938","7.2%","±0.9"
"        $2,000 to $2,499","40,787","±3,259","5.8%","±0.5","20,811","±2,002","20.3%","±1.8","105,787","±5,039","9.9%","±0.4","19,440","±2,178","4.7%","±0.5","895,989","±14,295","17.8%","±0.3","161,708","±5,220","16.3%","±0.5","116,534","±4,967","19.1%","±0.8","20,941","±2,087","12.8%","±1.2","14,046","±1,613","15.6%","±1.8","319,363","±10,741","11.2%","±0.4","144,433","±5,694","9.4%","±0.4","29,964","±2,192","17.4%","±1.3","20,390","±2,498","7.3%","±0.8","279,957","±7,542","13.9%","±0.3","58,622","±3,961","5.1%","±0.3","40,848","±2,797","7.4%","±0.5","39,471","±3,034","9.0%","±0.7","35,833","±2,583","5.4%","±0.4","48,348","±3,755","8.1%","±0.6","23,397","±2,301","9.6%","±0.9","198,783","±6,602","18.5%","±0.6","232,524","±5,857","20.5%","±0.5","139,629","±5,251","8.3%","±0.3","130,182","±4,909","12.5%","±0.5","19,780","±2,123","5.4%","±0.6","73,801","±3,753","7.5%","±0.4","16,368","±2,039","9.8%","±1.2","28,986","±2,106","9.5%","±0.7","50,633","±3,534","11.8%","±0.8","52,234","±3,328","21.5%","±1.3","281,887","±7,015","20.5%","±0.5","19,240","±2,163","6.9%","±0.8","331,142","±8,868","13.8%","±0.3","132,025","±5,491","8.1%","±0.3","11,222","±1,738","10.3%","±1.5","141,270","±5,046","7.3%","±0.3","38,264","±2,577","7.3%","±0.5","103,813","±5,701","15.4%","±0.9","234,780","±6,107","11.4%","±0.3","32,981","±2,835","19.1%","±1.5","56,640","±3,569","7.5%","±0.5","9,610","±1,179","7.4%","±0.9","69,843","±3,455","7.0%","±0.3","416,284","±10,117","12.1%","±0.3","57,995","±3,917","12.0%","±0.8","13,399","±1,578","12.1%","±1.4","209,678","±6,806","14.6%","±0.5","215,194","±7,413","17.5%","±0.6","11,129","±1,626","4.7%","±0.7","93,973","±4,052","9.4%","±0.4","9,269","±2,020","10.0%","±2.1","5,708","±1,325","1.8%","±0.4"
"        $2,500 to $2,999","17,825","±2,279","2.5%","±0.3","10,244","±1,395","10.0%","±1.3","51,580","±3,469","4.8%","±0.3","7,008","±1,224","1.7%","±0.3","696,716","±12,530","13.9%","±0.2","88,793","±4,423","8.9%","±0.5","68,455","±3,571","11.2%","±0.6","9,091","±1,619","5.5%","±1.0","11,973","±1,496","13.3%","±1.6","167,945","±7,249","5.9%","±0.2","76,378","±4,209","5.0%","±0.3","25,939","±2,371","15.1%","±1.3","7,230","±1,457","2.6%","±0.5","156,693","±6,084","7.8%","±0.3","25,854","±2,199","2.2%","±0.2","17,248","±1,864","3.1%","±0.3","18,125","±1,327","4.1%","±0.3","16,519","±1,931","2.5%","±0.3","20,164","±2,358","3.4%","±0.4","9,136","±1,403","3.8%","±0.6","123,724","±5,217","11.5%","±0.5","152,494","±5,786","13.4%","±0.5","58,202","±3,390","3.4%","±0.2","61,254","±3,136","5.9%","±0.3","8,846","±1,652","2.4%","±0.4","31,262","±2,519","3.2%","±0.2","8,034","±1,323","4.8%","±0.8","11,552","±1,361","3.8%","±0.4","21,138","±2,138","4.9%","±0.5","29,307","±2,238","12.1%","±0.9","226,318","±7,280","16.5%","±0.5","8,413","±1,289","3.0%","±0.5","287,934","±8,090","12.0%","±0.3","69,389","±4,400","4.3%","±0.3","4,212","±947","3.9%","±0.9","61,905","±3,427","3.2%","±0.2","14,014","±1,537","2.7%","±0.3","54,534","±3,897","8.1%","±0.6","130,726","±5,051","6.3%","±0.2","14,043","±1,775","8.1%","±1.0","25,651","±2,643","3.4%","±0.4","4,430","±920","3.4%","±0.7","36,730","±2,850","3.7%","±0.3","230,688","±8,930","6.7%","±0.2","23,553","±1,897","4.9%","±0.4","6,040","±971","5.5%","±0.9","141,541","±4,851","9.9%","±0.3","125,083","±5,232","10.2%","±0.4","3,482","±996","1.5%","±0.4","43,859","±2,677","4.4%","±0.3","4,181","±1,005","4.5%","±1.0","3,681","±1,290","1.2%","±0.4"
"        $3,000 or more","16,831","±1,876","2.4%","±0.3","10,143","±1,301","9.9%","±1.3","58,323","±3,886","5.5%","±0.4","8,326","±1,623","2.0%","±0.4","1,402,414","±16,812","27.9%","±0.3","83,714","±3,921","8.4%","±0.4","113,084","±4,449","18.5%","±0.6","7,753","±1,216","4.7%","±0.7","31,248","±2,305","34.6%","±2.2","207,176","±6,726","7.3%","±0.2","88,395","±5,699","5.8%","±0.4","50,416","±3,440","29.3%","±1.7","6,634","±1,332","2.4%","±0.5","220,915","±5,764","11.0%","±0.3","25,214","±2,686","2.2%","±0.2","15,543","±1,672","2.8%","±0.3","18,107","±1,805","4.1%","±0.4","18,604","±1,720","2.8%","±0.2","19,293","±1,891","3.2%","±0.3","8,848","±1,328","3.6%","±0.5","169,821","±5,496","15.8%","±0.5","232,805","±7,123","20.5%","±0.6","61,448","±2,863","3.6%","±0.2","68,658","±2,888","6.6%","±0.3","6,038","±1,235","1.6%","±0.3","32,078","±2,765","3.2%","±0.3","6,013","±1,008","3.6%","±0.6","11,662","±1,510","3.8%","±0.5","22,040","±2,157","5.2%","±0.5","23,286","±1,809","9.6%","±0.7","375,850","±8,792","27.3%","±0.5","10,209","±1,439","3.7%","±0.5","602,201","±9,112","25.2%","±0.4","73,462","±3,393","4.5%","±0.2","3,931","±1,406","3.6%","±1.3","69,225","±3,318","3.6%","±0.2","17,275","±1,622","3.3%","±0.3","45,414","±2,881","6.8%","±0.4","145,586","±4,900","7.1%","±0.2","13,991","±1,656","8.1%","±1.0","29,265","±2,425","3.9%","±0.3","3,661","±772","2.8%","±0.6","37,425","±2,428","3.8%","±0.2","314,110","±8,649","9.1%","±0.3","24,042","±2,359","5.0%","±0.5","6,642","±1,080","6.0%","±1.0","206,821","±5,003","14.4%","±0.4","156,922","±5,199","12.8%","±0.4","3,698","±977","1.6%","±0.4","41,835","±2,412","4.2%","±0.2","3,764","±1,062","4.1%","±1.1","5,210","±1,174","1.7%","±0.4"
