"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        Owner-occupied","1,262,257","±12,735","68.0%","±0.6","167,108","±3,496","65.6%","±1.2","1,694,367","±13,678","64.8%","±0.5","760,401","±8,395","65.8%","±0.6","7,165,664","±30,156","54.8%","±0.2","1,417,981","±9,500","65.1%","±0.4","906,771","±8,038","65.8%","±0.6","261,145","±4,466","71.0%","±1.1","121,540","±3,817","42.3%","±1.3","5,148,242","±25,213","65.9%","±0.3","2,426,435","±18,052","63.8%","±0.4","265,364","±5,773","58.3%","±1.1","452,916","±7,633","70.7%","±1.0","3,210,113","±17,405","66.0%","±0.3","1,791,749","±12,877","68.9%","±0.4","903,751","±8,439","71.3%","±0.6","749,821","±8,328","66.2%","±0.6","1,167,729","±12,565","67.4%","±0.6","1,137,524","±12,385","65.5%","±0.6","406,226","±6,154","71.2%","±0.9","1,482,669","±11,111","66.9%","±0.5","1,620,712","±12,401","61.8%","±0.4","2,817,484","±14,245","71.2%","±0.3","1,567,939","±9,341","71.5%","±0.4","756,195","±9,817","68.2%","±0.8","1,625,854","±12,819","66.8%","±0.4","291,018","±4,709","67.5%","±1.1","505,666","±5,197","66.1%","±0.6","641,551","±6,758","56.8%","±0.6","378,742","±6,605","71.3%","±0.9","2,078,948","±12,237","64.0%","±0.3","525,349","±7,517","66.2%","±0.8","3,953,785","±20,790","53.7%","±0.3","2,612,904","±19,709","65.1%","±0.4","199,467","±4,766","62.5%","±1.4","3,086,226","±17,899","65.9%","±0.3","971,990","±7,832","65.4%","±0.5","1,024,853","±10,325","62.5%","±0.6","3,478,645","±18,096","68.6%","±0.3","251,354","±5,065","61.8%","±1.1","1,335,486","±12,405","69.3%","±0.6","234,487","±4,225","67.9%","±1.1","1,723,984","±15,594","66.2%","±0.5","6,034,082","±27,745","61.7%","±0.2","703,983","±7,745","70.5%","±0.7","188,798","±4,006","72.2%","±1.3","2,093,205","±14,799","65.9%","±0.4","1,818,988","±12,964","62.8%","±0.4","532,674","±7,982","72.5%","±0.9","1,592,440","±10,546","67.1%","±0.4","161,812","±3,934","70.3%","±1.5","793,791","±9,316","67.3%","±0.6"
"        Renter-occupied","592,927","±12,136","32.0%","±0.6","87,443","±3,493","34.4%","±1.2","919,931","±14,039","35.2%","±0.5","395,946","±7,521","34.2%","±0.6","5,906,458","±34,788","45.2%","±0.2","758,776","±10,471","34.9%","±0.4","471,320","±9,219","34.2%","±0.6","106,526","±4,571","29.0%","±1.1","165,936","±4,411","57.7%","±1.3","2,661,116","±24,600","34.1%","±0.3","1,376,577","±15,458","36.2%","±0.4","189,945","±5,617","41.7%","±1.1","187,354","±6,717","29.3%","±1.0","1,654,751","±16,516","34.0%","±0.3","807,420","±11,150","31.1%","±0.4","364,122","±7,753","28.7%","±0.6","383,587","±7,870","33.8%","±0.6","564,984","±10,983","32.6%","±0.6","599,696","±11,233","34.5%","±0.6","164,081","±5,651","28.8%","±0.9","733,266","±11,942","33.1%","±0.5","1,003,582","±12,125","38.2%","±0.4","1,139,982","±13,162","28.8%","±0.3","626,513","±8,243","28.5%","±0.4","352,435","±9,380","31.8%","±0.8","808,952","±10,736","33.2%","±0.4","140,403","±5,561","32.5%","±1.1","259,824","±5,116","33.9%","±0.6","488,259","±7,615","43.2%","±0.6","152,470","±5,181","28.7%","±0.9","1,170,619","±12,338","36.0%","±0.3","268,744","±6,808","33.8%","±0.8","3,413,230","±20,193","46.3%","±0.3","1,398,558","±16,379","34.9%","±0.4","119,888","±4,888","37.5%","±1.4","1,599,221","±15,627","34.1%","±0.3","513,320","±8,077","34.6%","±0.5","615,117","±9,709","37.5%","±0.6","1,592,286","±14,831","31.4%","±0.3","155,219","±5,238","38.2%","±1.1","592,505","±12,606","30.7%","±0.6","110,962","±4,183","32.1%","±1.1","879,156","±13,188","33.8%","±0.5","3,742,001","±25,752","38.3%","±0.2","294,908","±7,126","29.5%","±0.7","72,575","±3,626","27.8%","±1.3","1,082,319","±13,343","34.1%","±0.4","1,076,587","±12,122","37.2%","±0.4","202,029","±6,481","27.5%","±0.9","779,520","±9,259","32.9%","±0.4","68,440","±3,943","29.7%","±1.5","385,846","±8,055","32.7%","±0.6"
"        Average household size of owner-occupied unit","2.63","±0.02","(X)","(X)","2.93","±0.05","(X)","(X)","2.71","±0.02","(X)","(X)","2.60","±0.02","(X)","(X)","3.03","±0.01","(X)","(X)","2.67","±0.01","(X)","(X)","2.62","±0.02","(X)","(X)","2.59","±0.04","(X)","(X)","2.46","±0.07","(X)","(X)","2.66","±0.01","(X)","(X)","2.76","±0.01","(X)","(X)","3.15","±0.05","(X)","(X)","2.77","±0.03","(X)","(X)","2.68","±0.01","(X)","(X)","2.61","±0.01","(X)","(X)","2.51","±0.02","(X)","(X)","2.63","±0.02","(X)","(X)","2.56","±0.02","(X)","(X)","2.67","±0.02","(X)","(X)","2.42","±0.03","(X)","(X)","2.78","±0.02","(X)","(X)","2.72","±0.01","(X)","(X)","2.56","±0.01","(X)","(X)","2.62","±0.01","(X)","(X)","2.62","±0.03","(X)","(X)","2.56","±0.01","(X)","(X)","2.49","±0.04","(X)","(X)","2.60","±0.02","(X)","(X)","2.75","±0.03","(X)","(X)","2.62","±0.03","(X)","(X)","2.81","±0.02","(X)","(X)","2.65","±0.03","(X)","(X)","2.73","±0.01","(X)","(X)","2.58","±0.01","(X)","(X)","2.49","±0.04","(X)","(X)","2.54","±0.01","(X)","(X)","2.62","±0.02","(X)","(X)","2.59","±0.02","(X)","(X)","2.56","±0.01","(X)","(X)","2.63","±0.05","(X)","(X)","2.59","±0.02","(X)","(X)","2.55","±0.03","(X)","(X)","2.61","±0.01","(X)","(X)","3.02","±0.01","(X)","(X)","3.25","±0.03","(X)","(X)","2.39","±0.04","(X)","(X)","2.67","±0.01","(X)","(X)","2.66","±0.01","(X)","(X)","2.45","±0.03","(X)","(X)","2.51","±0.01","(X)","(X)","2.54","±0.05","(X)","(X)","2.74","±0.03","(X)","(X)"
"        Average household size of renter-occupied unit","2.44","±0.03","(X)","(X)","2.52","±0.07","(X)","(X)","2.63","±0.03","(X)","(X)","2.41","±0.04","(X)","(X)","2.88","±0.01","(X)","(X)","2.36","±0.03","(X)","(X)","2.29","±0.03","(X)","(X)","2.51","±0.08","(X)","(X)","2.19","±0.05","(X)","(X)","2.69","±0.02","(X)","(X)","2.59","±0.03","(X)","(X)","2.84","±0.06","(X)","(X)","2.51","±0.06","(X)","(X)","2.33","±0.02","(X)","(X)","2.27","±0.02","(X)","(X)","2.15","±0.03","(X)","(X)","2.23","±0.04","(X)","(X)","2.39","±0.03","(X)","(X)","2.48","±0.04","(X)","(X)","1.95","±0.04","(X)","(X)","2.43","±0.03","(X)","(X)","2.24","±0.02","(X)","(X)","2.24","±0.02","(X)","(X)","2.18","±0.03","(X)","(X)","2.57","±0.05","(X)","(X)","2.22","±0.03","(X)","(X)","2.19","±0.05","(X)","(X)","2.17","±0.04","(X)","(X)","2.52","±0.04","(X)","(X)","2.11","±0.05","(X)","(X)","2.46","±0.02","(X)","(X)","2.46","±0.05","(X)","(X)","2.39","±0.01","(X)","(X)","2.40","±0.02","(X)","(X)","1.99","±0.06","(X)","(X)","2.21","±0.02","(X)","(X)","2.50","±0.03","(X)","(X)","2.36","±0.03","(X)","(X)","2.18","±0.02","(X)","(X)","2.29","±0.06","(X)","(X)","2.51","±0.04","(X)","(X)","2.26","±0.06","(X)","(X)","2.41","±0.03","(X)","(X)","2.64","±0.01","(X)","(X)","2.79","±0.04","(X)","(X)","2.05","±0.07","(X)","(X)","2.48","±0.02","(X)","(X)","2.37","±0.02","(X)","(X)","2.25","±0.05","(X)","(X)","2.14","±0.02","(X)","(X)","2.23","±0.08","(X)","(X)","2.55","±0.04","(X)","(X)"
"YEAR HOUSEHOLDER MOVED INTO UNIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied housing units","1,855,184","±11,821","1,855,184","(X)","254,551","±3,266","254,551","(X)","2,614,298","±11,305","2,614,298","(X)","1,156,347","±7,393","1,156,347","(X)","13,072,122","±21,485","13,072,122","(X)","2,176,757","±7,548","2,176,757","(X)","1,378,091","±6,923","1,378,091","(X)","367,671","±3,933","367,671","(X)","287,476","±2,752","287,476","(X)","7,809,358","±20,825","7,809,358","(X)","3,803,012","±14,400","3,803,012","(X)","455,309","±4,541","455,309","(X)","640,270","±5,214","640,270","(X)","4,864,864","±12,677","4,864,864","(X)","2,599,169","±10,447","2,599,169","(X)","1,267,873","±7,772","1,267,873","(X)","1,133,408","±7,193","1,133,408","(X)","1,732,713","±8,718","1,732,713","(X)","1,737,220","±10,627","1,737,220","(X)","570,307","±5,261","570,307","(X)","2,215,935","±9,432","2,215,935","(X)","2,624,294","±8,879","2,624,294","(X)","3,957,466","±12,369","3,957,466","(X)","2,194,452","±6,925","2,194,452","(X)","1,108,630","±9,460","1,108,630","(X)","2,434,806","±10,407","2,434,806","(X)","431,421","±4,444","431,421","(X)","765,490","±3,878","765,490","(X)","1,129,810","±6,479","1,129,810","(X)","531,212","±5,670","531,212","(X)","3,249,567","±9,867","3,249,567","(X)","794,093","±5,137","794,093","(X)","7,367,015","±16,617","7,367,015","(X)","4,011,462","±16,617","4,011,462","(X)","319,355","±4,442","319,355","(X)","4,685,447","±12,486","4,685,447","(X)","1,485,310","±6,108","1,485,310","(X)","1,639,970","±6,988","1,639,970","(X)","5,070,931","±12,151","5,070,931","(X)","406,573","±4,965","406,573","(X)","1,927,991","±12,233","1,927,991","(X)","345,449","±3,406","345,449","(X)","2,603,140","±11,640","2,603,140","(X)","9,776,083","±21,679","9,776,083","(X)","998,891","±5,079","998,891","(X)","261,373","±3,502","261,373","(X)","3,175,524","±13,138","3,175,524","(X)","2,895,575","±9,139","2,895,575","(X)","734,703","±6,052","734,703","(X)","2,371,960","±6,714","2,371,960","(X)","230,252","±3,746","230,252","(X)","1,179,637","±9,819","1,179,637","(X)"
"        Moved in 2017 or later","321,162","±7,593","17.3%","±0.4","54,322","±3,209","21.3%","±1.2","599,702","±12,517","22.9%","±0.5","232,577","±8,128","20.1%","±0.7","2,288,378","±25,475","17.5%","±0.2","498,990","±12,302","22.9%","±0.5","224,508","±8,076","16.3%","±0.6","60,719","±4,217","16.5%","±1.1","69,442","±3,811","24.2%","±1.3","1,598,923","±20,808","20.5%","±0.3","765,224","±15,345","20.1%","±0.4","84,424","±4,496","18.5%","±1.0","133,952","±6,202","20.9%","±0.9","859,819","±15,079","17.7%","±0.3","516,206","±9,995","19.9%","±0.4","232,787","±6,891","18.4%","±0.5","244,877","±8,779","21.6%","±0.7","326,265","±8,960","18.8%","±0.5","304,209","±9,159","17.5%","±0.5","92,617","±4,675","16.2%","±0.8","398,909","±9,448","18.0%","±0.4","436,064","±10,500","16.6%","±0.4","666,876","±12,291","16.9%","±0.3","380,071","±7,654","17.3%","±0.3","183,118","±6,850","16.5%","±0.6","458,434","±9,200","18.8%","±0.4","83,347","±4,252","19.3%","±0.9","151,064","±5,249","19.7%","±0.7","287,476","±8,198","25.4%","±0.7","86,261","±4,254","16.2%","±0.8","494,147","±10,805","15.2%","±0.3","137,782","±7,090","17.4%","±0.9","1,043,162","±14,427","14.2%","±0.2","788,308","±14,069","19.7%","±0.3","75,515","±4,228","23.6%","±1.2","843,030","±12,932","18.0%","±0.3","314,016","±7,432","21.1%","±0.5","357,628","±8,963","21.8%","±0.5","796,311","±11,911","15.7%","±0.2","67,027","±4,344","16.5%","±1.0","352,360","±9,174","18.3%","±0.5","66,175","±3,840","19.2%","±1.1","515,100","±10,932","19.8%","±0.4","2,224,137","±23,292","22.8%","±0.2","222,543","±7,601","22.3%","±0.7","38,681","±2,451","14.8%","±0.9","622,129","±12,575","19.6%","±0.4","656,107","±11,605","22.7%","±0.4","99,648","±5,040","13.6%","±0.7","428,491","±9,514","18.1%","±0.4","48,455","±3,318","21.0%","±1.4","122,284","±5,777","10.4%","±0.5"
"        Moved in 2015 to 2016","299,069","±9,646","16.1%","±0.5","40,775","±2,729","16.0%","±1.0","496,351","±10,964","19.0%","±0.4","189,072","±7,071","16.4%","±0.6","2,117,708","±22,886","16.2%","±0.2","408,838","±9,291","18.8%","±0.4","204,240","±7,037","14.8%","±0.5","55,909","±3,828","15.2%","±1.0","56,768","±3,838","19.7%","±1.3","1,464,998","±23,597","18.8%","±0.3","679,893","±12,018","17.9%","±0.3","71,332","±3,842","15.7%","±0.8","113,843","±5,776","17.8%","±0.9","747,372","±13,135","15.4%","±0.3","409,311","±10,275","15.7%","±0.4","190,598","±5,521","15.0%","±0.4","180,297","±6,920","15.9%","±0.6","268,971","±9,102","15.5%","±0.5","284,861","±9,616","16.4%","±0.5","78,905","±3,839","13.8%","±0.7","344,611","±10,402","15.6%","±0.5","408,240","±9,871","15.6%","±0.4","597,796","±9,600","15.1%","±0.2","361,491","±8,093","16.5%","±0.4","156,083","±8,317","14.1%","±0.7","405,328","±7,718","16.6%","±0.3","72,681","±4,191","16.8%","±1.0","125,441","±4,702","16.4%","±0.6","228,517","±7,068","20.2%","±0.6","82,837","±3,640","15.6%","±0.7","474,540","±10,680","14.6%","±0.3","124,094","±4,884","15.6%","±0.6","1,043,706","±15,432","14.2%","±0.2","655,594","±12,853","16.3%","±0.3","54,417","±3,659","17.0%","±1.1","733,421","±11,914","15.7%","±0.3","237,038","±6,751","16.0%","±0.4","291,124","±7,191","17.8%","±0.5","685,276","±11,418","13.5%","±0.2","65,669","±4,129","16.2%","±1.0","319,860","±9,511","16.6%","±0.5","57,868","±3,299","16.8%","±0.9","434,786","±11,191","16.7%","±0.4","1,729,703","±23,446","17.7%","±0.2","185,878","±6,805","18.6%","±0.7","38,251","±2,799","14.6%","±1.1","512,791","±11,158","16.1%","±0.4","516,366","±11,534","17.8%","±0.4","97,740","±4,651","13.3%","±0.6","366,567","±8,937","15.5%","±0.4","36,374","±2,530","15.8%","±1.0","101,034","±4,834","8.6%","±0.4"
"        Moved in 2010 to 2014","322,018","±7,600","17.4%","±0.4","48,519","±3,230","19.1%","±1.3","542,661","±11,114","20.8%","±0.4","214,182","±6,730","18.5%","±0.6","2,825,693","±23,332","21.6%","±0.2","438,947","±9,305","20.2%","±0.4","238,388","±7,720","17.3%","±0.5","70,491","±4,746","19.2%","±1.3","55,132","±3,326","19.2%","±1.2","1,540,657","±23,526","19.7%","±0.3","674,980","±13,473","17.7%","±0.3","75,997","±3,907","16.7%","±0.9","112,329","±5,023","17.5%","±0.8","877,862","±13,228","18.0%","±0.3","470,643","±10,841","18.1%","±0.4","237,737","±7,530","18.8%","±0.6","199,369","±6,342","17.6%","±0.6","302,573","±8,061","17.5%","±0.4","303,142","±9,030","17.4%","±0.5","100,428","±4,129","17.6%","±0.7","379,991","±9,011","17.1%","±0.4","490,507","±9,980","18.7%","±0.4","750,585","±11,859","19.0%","±0.3","406,758","±6,949","18.5%","±0.3","190,263","±7,354","17.2%","±0.6","442,530","±9,309","18.2%","±0.4","80,612","±4,012","18.7%","±0.9","145,812","±4,617","19.0%","±0.6","260,007","±7,591","23.0%","±0.7","94,694","±3,967","17.8%","±0.7","582,077","±13,207","17.9%","±0.4","131,405","±5,639","16.5%","±0.7","1,336,571","±18,636","18.1%","±0.2","713,238","±14,248","17.8%","±0.3","59,371","±3,103","18.6%","±1.0","827,449","±14,273","17.7%","±0.3","287,395","±6,718","19.3%","±0.4","309,253","±7,550","18.9%","±0.5","827,096","±12,186","16.3%","±0.2","75,317","±4,738","18.5%","±1.1","347,182","±10,694","18.0%","±0.5","65,761","±3,775","19.0%","±1.1","463,946","±10,242","17.8%","±0.4","1,804,499","±23,918","18.5%","±0.2","186,378","±6,237","18.7%","±0.6","45,880","±2,986","17.6%","±1.1","549,408","±10,702","17.3%","±0.3","538,295","±10,511","18.6%","±0.4","117,353","±5,591","16.0%","±0.7","414,576","±8,589","17.5%","±0.4","41,669","±3,055","18.1%","±1.2","148,883","±6,424","12.6%","±0.5"
"        Moved in 2000 to 2009","414,062","±9,008","22.3%","±0.5","57,449","±3,387","22.6%","±1.3","557,142","±9,275","21.3%","±0.3","256,207","±6,798","22.2%","±0.6","2,854,403","±21,479","21.8%","±0.2","439,769","±8,553","20.2%","±0.4","315,982","±8,722","22.9%","±0.6","90,171","±4,550","24.5%","±1.2","52,996","±3,086","18.4%","±1.0","1,740,302","±21,843","22.3%","±0.3","856,971","±13,676","22.5%","±0.3","90,865","±3,355","20.0%","±0.7","152,464","±6,004","23.8%","±0.9","1,091,854","±17,243","22.4%","±0.3","553,757","±9,786","21.3%","±0.4","277,069","±6,678","21.9%","±0.5","246,155","±5,818","21.7%","±0.5","376,519","±8,666","21.7%","±0.5","379,966","±9,203","21.9%","±0.5","127,436","±4,217","22.3%","±0.7","511,637","±9,279","23.1%","±0.4","555,872","±12,214","21.2%","±0.5","805,888","±10,799","20.4%","±0.3","463,148","±7,494","21.1%","±0.3","262,138","±9,141","23.6%","±0.8","544,475","±9,517","22.4%","±0.4","91,944","±3,960","21.3%","±0.9","157,655","±4,492","20.6%","±0.6","221,088","±6,493","19.6%","±0.6","122,288","±4,578","23.0%","±0.9","782,131","±13,580","24.1%","±0.4","192,943","±5,916","24.3%","±0.7","1,670,937","±17,767","22.7%","±0.2","893,247","±14,299","22.3%","±0.4","57,563","±2,740","18.0%","±0.9","997,171","±13,371","21.3%","±0.3","316,405","±6,603","21.3%","±0.5","353,984","±8,796","21.6%","±0.5","1,124,220","±12,861","22.2%","±0.3","84,993","±5,163","20.9%","±1.3","438,648","±9,457","22.8%","±0.5","71,540","±3,161","20.7%","±0.9","560,246","±10,588","21.5%","±0.4","2,133,385","±21,665","21.8%","±0.2","209,624","±5,615","21.0%","±0.6","54,830","±2,906","21.0%","±1.1","702,176","±10,088","22.1%","±0.3","613,493","±10,460","21.2%","±0.4","169,077","±5,733","23.0%","±0.8","527,095","±7,210","22.2%","±0.3","51,503","±2,982","22.4%","±1.3","258,287","±6,560","21.9%","±0.5"
"        Moved in 1990 to 1999","241,142","±6,514","13.0%","±0.4","26,356","±2,056","10.4%","±0.8","249,717","±6,378","9.6%","±0.2","132,186","±5,444","11.4%","±0.5","1,509,475","±16,915","11.5%","±0.1","217,507","±7,198","10.0%","±0.3","172,744","±5,653","12.5%","±0.4","44,556","±3,354","12.1%","±0.9","23,542","±1,997","8.2%","±0.7","855,760","±14,770","11.0%","±0.2","432,761","±9,318","11.4%","±0.2","51,677","±3,010","11.3%","±0.6","71,160","±4,795","11.1%","±0.8","631,474","±12,087","13.0%","±0.2","308,095","±8,572","11.9%","±0.3","155,596","±4,610","12.3%","±0.4","127,047","±4,683","11.2%","±0.4","220,758","±5,713","12.7%","±0.3","209,540","±7,047","12.1%","±0.4","78,688","±3,664","13.8%","±0.6","287,213","±6,863","13.0%","±0.3","332,346","±8,196","12.7%","±0.3","539,309","±8,391","13.6%","±0.2","290,723","±5,558","13.2%","±0.3","140,159","±6,288","12.6%","±0.6","292,547","±5,967","12.0%","±0.2","50,972","±2,813","11.8%","±0.7","88,786","±3,244","11.6%","±0.4","90,226","±3,752","8.0%","±0.3","71,406","±3,128","13.4%","±0.6","447,745","±9,914","13.8%","±0.3","98,444","±4,254","12.4%","±0.5","1,023,894","±16,347","13.9%","±0.2","472,404","±9,393","11.8%","±0.2","32,395","±2,268","10.1%","±0.7","591,236","±9,630","12.6%","±0.2","156,943","±4,395","10.6%","±0.3","178,831","±5,789","10.9%","±0.4","685,879","±10,541","13.5%","±0.2","47,802","±3,567","11.8%","±0.9","226,105","±6,500","11.7%","±0.3","39,266","±2,280","11.4%","±0.6","307,291","±6,926","11.8%","±0.3","987,858","±15,576","10.1%","±0.2","97,232","±4,840","9.7%","±0.5","36,484","±2,685","14.0%","±1.0","385,650","±10,671","12.1%","±0.3","307,967","±7,800","10.6%","±0.3","105,369","±4,136","14.3%","±0.6","306,501","±5,782","12.9%","±0.2","26,223","±2,226","11.4%","±1.0","184,743","±6,668","15.7%","±0.6"
"        Moved in 1989 and earlier","257,731","±5,872","13.9%","±0.3","27,130","±1,954","10.7%","±0.8","168,725","±4,862","6.5%","±0.2","132,123","±4,641","11.4%","±0.4","1,476,465","±16,174","11.3%","±0.1","172,706","±4,878","7.9%","±0.2","222,229","±5,814","16.1%","±0.4","45,825","±2,729","12.5%","±0.7","29,596","±2,222","10.3%","±0.8","608,718","±11,310","7.8%","±0.1","393,183","±9,000","10.3%","±0.2","81,014","±3,579","17.8%","±0.7","56,522","±3,125","8.8%","±0.5","656,483","±10,316","13.5%","±0.2","341,157","±7,484","13.1%","±0.3","174,086","±3,810","13.7%","±0.3","135,663","±4,207","12.0%","±0.4","237,627","±6,424","13.7%","±0.4","255,502","±6,958","14.7%","±0.4","92,233","±3,432","16.2%","±0.6","293,574","±7,028","13.2%","±0.3","401,265","±7,345","15.3%","±0.3","597,012","±7,933","15.1%","±0.2","292,261","±5,710","13.3%","±0.3","176,869","±6,127","16.0%","±0.5","291,492","±6,071","12.0%","±0.2","51,865","±2,874","12.0%","±0.7","96,732","±3,040","12.6%","±0.4","42,496","±2,796","3.8%","±0.2","73,726","±3,423","13.9%","±0.6","468,927","±8,289","14.4%","±0.3","109,425","±4,292","13.8%","±0.5","1,248,745","±12,005","17.0%","±0.2","488,671","±10,199","12.2%","±0.2","40,094","±2,276","12.6%","±0.7","693,140","±10,091","14.8%","±0.2","173,513","±4,454","11.7%","±0.3","149,150","±5,441","9.1%","±0.3","952,149","±11,106","18.8%","±0.2","65,765","±3,394","16.2%","±0.8","243,836","±5,949","12.6%","±0.3","44,839","±2,177","13.0%","±0.6","321,771","±7,985","12.4%","±0.3","896,501","±14,255","9.2%","±0.1","97,236","±3,754","9.7%","±0.4","47,247","±2,702","18.1%","±1.1","403,370","±7,474","12.7%","±0.2","263,347","±5,615","9.1%","±0.2","145,516","±5,471","19.8%","±0.7","328,730","±5,975","13.9%","±0.2","26,028","±1,914","11.3%","±0.8","364,406","±6,564","30.9%","±0.6"
