"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"VALUE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Owner-occupied units","1,268,138","±12,239","1,268,138","(X)","160,215","±3,268","160,215","(X)","1,593,014","±12,380","1,593,014","(X)","737,632","±8,928","737,632","(X)","6,943,428","±26,799","6,943,428","(X)","1,365,832","±12,605","1,365,832","(X)","879,073","±9,745","879,073","(X)","245,005","±4,786","245,005","(X)","110,376","±3,494","110,376","(X)","4,857,125","±26,450","4,857,125","(X)","2,268,606","±20,528","2,268,606","(X)","260,626","±4,898","260,626","(X)","418,217","±6,970","418,217","(X)","3,146,858","±18,286","3,146,858","(X)","1,731,421","±12,509","1,731,421","(X)","881,435","±7,975","881,435","(X)","729,392","±8,711","729,392","(X)","1,148,175","±11,051","1,148,175","(X)","1,105,710","±12,317","1,105,710","(X)","382,116","±6,101","382,116","(X)","1,445,953","±10,330","1,445,953","(X)","1,598,930","±10,736","1,598,930","(X)","2,731,283","±14,647","2,731,283","(X)","1,532,031","±9,426","1,532,031","(X)","734,114","±9,343","734,114","(X)","1,567,597","±13,680","1,567,597","(X)","282,995","±5,662","282,995","(X)","488,339","±5,373","488,339","(X)","578,762","±7,662","578,762","(X)","365,021","±5,402","365,021","(X)","2,019,927","±14,176","2,019,927","(X)","511,099","±7,819","511,099","(X)","3,841,170","±19,390","3,841,170","(X)","2,493,388","±15,093","2,493,388","(X)","199,208","±3,641","199,208","(X)","3,022,809","±18,037","3,022,809","(X)","953,552","±7,733","953,552","(X)","969,579","±10,315","969,579","(X)","3,382,514","±17,950","3,382,514","(X)","236,882","±4,213","236,882","(X)","1,288,871","±12,866","1,288,871","(X)","224,459","±3,798","224,459","(X)","1,664,018","±15,061","1,664,018","(X)","5,825,471","±27,395","5,825,471","(X)","659,266","±7,711","659,266","(X)","177,772","±3,783","177,772","(X)","2,037,641","±16,261","2,037,641","(X)","1,729,320","±12,424","1,729,320","(X)","523,078","±7,047","523,078","(X)","1,551,232","±10,480","1,551,232","(X)","153,894","±4,084","153,894","(X)","821,672","±8,711","821,672","(X)"
"        Less than $50,000","174,251","±6,106","13.7%","±0.5","10,496","±1,467","6.6%","±0.9","128,237","±4,583","8.0%","±0.3","102,055","±4,359","13.8%","±0.6","204,173","±6,181","2.9%","±0.1","47,189","±2,952","3.5%","±0.2","16,501","±1,883","1.9%","±0.2","10,564","±1,439","4.3%","±0.6","1,227","±424","1.1%","±0.4","371,618","±10,005","7.7%","±0.2","208,321","±6,798","9.2%","±0.3","3,153","±822","1.2%","±0.3","24,891","±2,357","6.0%","±0.6","202,912","±5,716","6.4%","±0.2","156,189","±5,392","9.0%","±0.3","78,668","±3,686","8.9%","±0.4","86,475","±3,450","11.9%","±0.4","144,798","±4,293","12.6%","±0.4","133,875","±5,507","12.1%","±0.5","28,365","±2,196","7.4%","±0.6","38,586","±2,595","2.7%","±0.2","21,915","±2,452","1.4%","±0.2","340,755","±8,632","12.5%","±0.3","75,580","±3,069","4.9%","±0.2","131,766","±5,444","17.9%","±0.7","152,792","±5,366","9.7%","±0.3","23,731","±1,870","8.4%","±0.6","41,868","±2,395","8.6%","±0.5","24,529","±2,033","4.2%","±0.3","17,519","±1,853","4.8%","±0.5","42,613","±2,488","2.1%","±0.1","54,058","±2,946","10.6%","±0.6","175,290","±6,504","4.6%","±0.2","202,093","±6,382","8.1%","±0.2","19,707","±1,710","9.9%","±0.8","268,235","±7,576","8.9%","±0.2","123,063","±3,360","12.9%","±0.3","54,993","±4,041","5.7%","±0.4","249,406","±6,015","7.4%","±0.2","6,156","±1,057","2.6%","±0.4","155,021","±6,315","12.0%","±0.5","26,655","±1,752","11.9%","±0.7","139,386","±4,927","8.4%","±0.3","562,918","±12,148","9.7%","±0.2","20,604","±2,422","3.1%","±0.4","7,452","±1,173","4.2%","±0.7","90,559","±4,749","4.4%","±0.2","68,740","±3,802","4.0%","±0.2","88,357","±4,538","16.9%","±0.8","77,033","±3,857","5.0%","±0.3","14,466","±1,740","9.4%","±1.1","64,134","±3,597","7.8%","±0.4"
"        $50,000 to $99,999","278,950","±7,849","22.0%","±0.6","8,979","±1,233","5.6%","±0.7","155,905","±5,243","9.8%","±0.3","188,372","±5,920","25.5%","±0.8","175,434","±6,083","2.5%","±0.1","48,228","±2,973","3.5%","±0.2","29,062","±2,641","3.3%","±0.3","11,407","±1,444","4.7%","±0.6","1,501","±665","1.4%","±0.6","635,908","±12,190","13.1%","±0.2","367,993","±9,450","16.2%","±0.4","2,891","±739","1.1%","±0.3","36,649","±2,588","8.8%","±0.6","473,824","±8,390","15.1%","±0.2","415,868","±8,463","24.0%","±0.5","194,002","±4,911","22.0%","±0.5","154,043","±5,254","21.1%","±0.6","245,545","±5,826","21.4%","±0.4","183,198","±5,390","16.6%","±0.5","48,700","±2,925","12.7%","±0.7","56,837","±3,503","3.9%","±0.2","22,715","±2,171","1.4%","±0.1","537,911","±9,382","19.7%","±0.3","129,603","±3,618","8.5%","±0.2","194,070","±6,636","26.4%","±0.8","295,812","±7,418","18.9%","±0.4","26,772","±2,044","9.5%","±0.7","89,518","±3,498","18.3%","±0.6","37,237","±2,788","6.4%","±0.5","17,196","±1,582","4.7%","±0.4","61,201","±3,780","3.0%","±0.2","72,645","±3,504","14.2%","±0.6","400,273","±7,970","10.4%","±0.2","408,881","±9,572","16.4%","±0.4","26,626","±1,772","13.4%","±0.9","698,386","±10,993","23.1%","±0.3","223,802","±5,042","23.5%","±0.5","36,709","±3,152","3.8%","±0.3","540,693","±9,388","16.0%","±0.3","5,505","±1,318","2.3%","±0.6","235,022","±6,474","18.2%","±0.5","34,387","±2,085","15.3%","±0.9","307,860","±8,481","18.5%","±0.5","1,091,747","±14,330","18.7%","±0.2","18,012","±1,951","2.7%","±0.3","11,145","±1,067","6.3%","±0.6","143,559","±5,316","7.0%","±0.2","60,144","±3,519","3.5%","±0.2","134,557","±5,182","25.7%","±0.9","209,484","±4,979","13.5%","±0.3","8,893","±1,365","5.8%","±0.8","277,706","±6,741","33.8%","±0.8"
"        $100,000 to $149,999","243,638","±7,433","19.2%","±0.5","9,888","±1,307","6.2%","±0.8","208,381","±6,783","13.1%","±0.4","151,684","±6,290","20.6%","±0.8","215,956","±6,928","3.1%","±0.1","73,646","±4,181","5.4%","±0.3","80,126","±3,754","9.1%","±0.4","24,009","±2,313","9.8%","±0.9","1,526","±505","1.4%","±0.5","669,706","±13,109","13.8%","±0.2","397,909","±9,982","17.5%","±0.4","4,661","±1,105","1.8%","±0.4","75,999","±3,680","18.2%","±0.8","499,072","±8,520","15.9%","±0.3","408,606","±9,437","23.6%","±0.5","195,867","±5,206","22.2%","±0.6","137,710","±4,301","18.9%","±0.6","253,142","±7,346","22.0%","±0.6","193,882","±7,036","17.5%","±0.6","63,342","±3,803","16.6%","±1.0","93,821","±3,663","6.5%","±0.2","64,481","±4,172","4.0%","±0.3","514,824","±8,960","18.8%","±0.3","209,995","±5,311","13.7%","±0.4","131,955","±5,773","18.0%","±0.8","326,003","±7,597","20.8%","±0.4","31,621","±2,222","11.2%","±0.8","117,349","±4,153","24.0%","±0.8","55,878","±3,726","9.7%","±0.6","30,179","±2,265","8.3%","±0.6","114,482","±4,417","5.7%","±0.2","88,299","±4,746","17.3%","±0.8","428,147","±8,060","11.1%","±0.2","478,422","±10,068","19.2%","±0.4","28,089","±1,639","14.1%","±0.8","668,292","±11,123","22.1%","±0.3","193,858","±5,266","20.3%","±0.5","64,852","±3,600","6.7%","±0.4","569,563","±8,848","16.8%","±0.3","20,091","±1,952","8.5%","±0.8","234,465","±7,922","18.2%","±0.6","39,447","±2,333","17.6%","±1.0","328,382","±8,736","19.7%","±0.5","1,007,075","±13,599","17.3%","±0.2","64,896","±3,001","9.8%","±0.4","23,157","±2,271","13.0%","±1.2","215,244","±6,935","10.6%","±0.3","121,751","±5,034","7.0%","±0.3","95,121","±4,134","18.2%","±0.8","321,224","±6,607","20.7%","±0.4","17,706","±1,715","11.5%","±1.1","237,100","±6,231","28.9%","±0.7"
"        $150,000 to $199,999","203,651","±6,296","16.1%","±0.5","16,914","±1,793","10.6%","±1.1","278,410","±7,779","17.5%","±0.5","116,973","±5,687","15.9%","±0.7","309,367","±7,654","4.5%","±0.1","139,658","±4,527","10.2%","±0.3","132,925","±5,406","15.1%","±0.6","41,114","±3,051","16.8%","±1.2","2,831","±598","2.6%","±0.5","782,790","±14,656","16.1%","±0.3","392,984","±10,634","17.3%","±0.5","7,166","±1,276","2.7%","±0.5","87,314","±4,493","20.9%","±1.0","509,933","±9,213","16.2%","±0.3","301,198","±6,224","17.4%","±0.4","150,333","±4,234","17.1%","±0.5","126,267","±4,749","17.3%","±0.6","191,897","±5,860","16.7%","±0.5","208,705","±6,349","18.9%","±0.6","67,724","±3,579","17.7%","±0.9","155,175","±5,636","10.7%","±0.4","130,633","±5,906","8.2%","±0.4","462,006","±7,815","16.9%","±0.3","293,563","±6,447","19.2%","±0.4","104,340","±4,561","14.2%","±0.6","281,365","±5,978","17.9%","±0.4","44,305","±2,783","15.7%","±0.9","90,801","±4,043","18.6%","±0.8","97,748","±4,553","16.9%","±0.7","57,731","±3,221","15.8%","±0.9","204,917","±7,107","10.1%","±0.3","94,776","±4,079","18.5%","±0.8","376,812","±7,387","9.8%","±0.2","424,072","±9,170","17.0%","±0.4","35,447","±2,397","17.8%","±1.1","531,398","±9,497","17.6%","±0.3","161,292","±4,475","16.9%","±0.4","110,085","±4,347","11.4%","±0.4","586,688","±9,464","17.3%","±0.3","46,931","±3,243","19.8%","±1.3","214,378","±6,955","16.6%","±0.5","44,762","±2,644","19.9%","±1.1","300,298","±6,713","18.0%","±0.4","925,833","±17,342","15.9%","±0.3","106,878","±4,924","16.2%","±0.7","33,470","±2,131","18.8%","±1.2","271,229","±8,002","13.3%","±0.4","182,559","±6,140","10.6%","±0.3","87,680","±4,461","16.8%","±0.8","311,710","±5,849","20.1%","±0.3","31,171","±3,129","20.3%","±1.9","131,827","±5,669","16.0%","±0.7"
"        $200,000 to $299,999","201,890","±6,407","15.9%","±0.5","47,773","±2,489","29.8%","±1.5","385,489","±8,647","24.2%","±0.5","102,667","±5,477","13.9%","±0.7","844,036","±11,288","12.2%","±0.2","333,962","±7,647","24.5%","±0.5","237,085","±7,056","27.0%","±0.8","76,064","±3,489","31.0%","±1.3","11,991","±1,523","10.9%","±1.3","1,076,770","±14,889","22.2%","±0.3","414,525","±10,529","18.3%","±0.4","23,131","±2,074","8.9%","±0.8","100,420","±4,552","24.0%","±0.9","660,146","±12,214","21.0%","±0.4","259,892","±7,789","15.0%","±0.4","153,227","±5,229","17.4%","±0.6","124,184","±4,320","17.0%","±0.5","174,882","±5,900","15.2%","±0.5","215,855","±7,938","19.5%","±0.7","92,851","±4,174","24.3%","±1.0","358,912","±7,804","24.8%","±0.5","330,093","±7,832","20.6%","±0.5","461,919","±7,822","16.9%","±0.3","421,521","±6,883","27.5%","±0.4","107,475","±5,524","14.6%","±0.7","284,247","±6,843","18.1%","±0.4","74,904","±3,792","26.5%","±1.2","85,205","±3,125","17.4%","±0.6","169,753","±4,995","29.3%","±0.8","115,909","±4,049","31.8%","±1.0","467,452","±8,923","23.1%","±0.4","106,591","±4,372","20.9%","±0.8","528,298","±9,059","13.8%","±0.2","475,703","±8,926","19.1%","±0.3","50,184","±2,630","25.2%","±1.3","497,956","±9,220","16.5%","±0.3","144,408","±4,619","15.1%","±0.5","250,676","±6,609","25.9%","±0.6","706,902","±12,195","20.9%","±0.3","73,492","±3,508","31.0%","±1.4","215,382","±6,291","16.7%","±0.5","43,426","±2,324","19.3%","±1.0","294,521","±8,106","17.7%","±0.4","1,049,106","±13,897","18.0%","±0.2","207,572","±5,790","31.5%","±0.8","52,343","±2,617","29.4%","±1.3","446,880","±9,630","21.9%","±0.5","411,281","±8,792","23.8%","±0.5","70,844","±3,936","13.5%","±0.8","355,135","±7,209","22.9%","±0.4","41,155","±2,816","26.7%","±1.8","72,626","±3,850","8.8%","±0.5"
"        $300,000 to $499,999","117,813","±4,275","9.3%","±0.3","50,587","±2,985","31.6%","±1.8","299,599","±7,515","18.8%","±0.5","55,032","±3,422","7.5%","±0.5","1,929,081","±17,709","27.8%","±0.2","460,344","±6,984","33.7%","±0.4","239,198","±6,460","27.2%","±0.7","64,136","±2,961","26.2%","±1.2","28,130","±2,155","25.5%","±1.6","849,377","±12,286","17.5%","±0.3","320,420","±7,768","14.1%","±0.3","60,815","±2,974","23.3%","±1.0","68,411","±3,926","16.4%","±0.9","528,636","±8,497","16.8%","±0.3","138,287","±5,419","8.0%","±0.3","83,091","±3,788","9.4%","±0.4","71,173","±3,227","9.8%","±0.4","98,110","±3,736","8.5%","±0.3","117,835","±5,245","10.7%","±0.5","57,419","±2,933","15.0%","±0.7","459,898","±8,018","31.8%","±0.5","577,958","±8,808","36.1%","±0.5","299,346","±5,869","11.0%","±0.2","292,811","±5,636","19.1%","±0.4","45,627","±3,538","6.2%","±0.5","159,805","±5,274","10.2%","±0.3","56,721","±2,826","20.0%","±0.9","48,643","±2,432","10.0%","±0.5","139,618","±4,289","24.1%","±0.7","95,535","±3,781","26.2%","±1.0","674,125","±10,692","33.4%","±0.5","66,590","±3,801","13.0%","±0.7","909,774","±12,835","23.7%","±0.3","349,602","±7,527","14.0%","±0.3","30,327","±2,150","15.2%","±1.0","262,437","±6,381","8.7%","±0.2","74,504","±2,989","7.8%","±0.3","299,130","±6,663","30.9%","±0.6","511,721","±9,360","15.1%","±0.3","59,935","±2,972","25.3%","±1.2","150,240","±4,553","11.7%","±0.4","26,107","±1,827","11.6%","±0.8","197,618","±5,735","11.9%","±0.3","792,131","±12,311","13.6%","±0.2","176,115","±4,881","26.7%","±0.7","37,360","±2,100","21.0%","±1.2","479,012","±7,798","23.5%","±0.4","507,040","±8,212","29.3%","±0.5","34,795","±2,631","6.7%","±0.5","206,909","±5,302","13.3%","±0.3","28,705","±2,601","18.7%","±1.6","28,152","±2,310","3.4%","±0.3"
"        $500,000 to $999,999","38,396","±2,806","3.0%","±0.2","14,353","±1,816","9.0%","±1.1","111,822","±4,628","7.0%","±0.3","16,848","±1,976","2.3%","±0.3","2,320,355","±16,674","33.4%","±0.2","223,158","±6,357","16.3%","±0.4","104,247","±3,220","11.9%","±0.4","14,958","±1,591","6.1%","±0.6","44,083","±2,293","39.9%","±1.8","354,970","±8,452","7.3%","±0.2","138,753","±5,447","6.1%","±0.2","123,571","±3,595","47.4%","±1.1","20,978","±2,099","5.0%","±0.5","221,004","±5,602","7.0%","±0.2","43,483","±2,925","2.5%","±0.2","21,291","±2,019","2.4%","±0.2","24,959","±1,768","3.4%","±0.2","31,522","±2,608","2.7%","±0.2","41,612","±2,299","3.8%","±0.2","19,327","±1,725","5.1%","±0.4","239,569","±5,542","16.6%","±0.4","367,815","±6,068","23.0%","±0.4","95,497","±3,992","3.5%","±0.1","93,570","±2,972","6.1%","±0.2","14,288","±1,898","1.9%","±0.3","54,728","±2,387","3.5%","±0.2","19,707","±2,136","7.0%","±0.7","12,041","±1,427","2.5%","±0.3","43,505","±2,328","7.5%","±0.4","25,062","±1,823","6.9%","±0.5","383,554","±6,171","19.0%","±0.3","22,795","±1,882","4.5%","±0.4","752,947","±10,920","19.6%","±0.3","129,176","±4,844","5.2%","±0.2","7,140","±1,204","3.6%","±0.6","78,415","±3,610","2.6%","±0.1","26,516","±2,037","2.8%","±0.2","133,741","±3,631","13.8%","±0.4","183,620","±4,484","5.4%","±0.1","21,149","±1,923","8.9%","±0.8","65,926","±3,523","5.1%","±0.3","7,674","±1,135","3.4%","±0.5","80,080","±4,047","4.8%","±0.2","310,027","±8,222","5.3%","±0.1","55,695","±2,767","8.4%","±0.4","11,031","±1,008","6.2%","±0.6","333,591","±5,976","16.4%","±0.3","314,899","±6,689","18.2%","±0.4","8,948","±1,294","1.7%","±0.2","58,256","±2,618","3.8%","±0.2","7,618","±1,314","5.0%","±0.9","6,229","±1,113","0.8%","±0.1"
"        $1,000,000 or more","9,549","±1,263","0.8%","±0.1","1,225","±454","0.8%","±0.3","25,171","±2,366","1.6%","±0.1","4,001","±858","0.5%","±0.1","945,026","±10,453","13.6%","±0.1","39,647","±2,403","2.9%","±0.2","39,929","±2,145","4.5%","±0.2","2,753","±555","1.1%","±0.2","19,087","±1,625","17.3%","±1.5","115,986","±5,297","2.4%","±0.1","27,701","±2,268","1.2%","±0.1","35,238","±2,111","13.5%","±0.8","3,555","±933","0.9%","±0.2","51,331","±2,768","1.6%","±0.1","7,898","±1,339","0.5%","±0.1","4,956","±856","0.6%","±0.1","4,581","±895","0.6%","±0.1","8,279","±1,267","0.7%","±0.1","10,748","±1,518","1.0%","±0.1","4,388","±773","1.1%","±0.2","43,155","±2,532","3.0%","±0.2","83,320","±3,957","5.2%","±0.2","19,025","±1,673","0.7%","±0.1","15,388","±1,394","1.0%","±0.1","4,593","±1,086","0.6%","±0.1","12,845","±1,390","0.8%","±0.1","5,234","±800","1.8%","±0.3","2,914","±558","0.6%","±0.1","10,494","±1,315","1.8%","±0.2","5,890","±987","1.6%","±0.3","71,583","±3,338","3.5%","±0.2","5,345","±949","1.0%","±0.2","269,629","±7,021","7.0%","±0.2","25,439","±1,971","1.0%","±0.1","1,688","±542","0.8%","±0.3","17,690","±1,556","0.6%","±0.1","6,109","±829","0.6%","±0.1","19,393","±1,830","2.0%","±0.2","33,921","±2,030","1.0%","±0.1","3,623","±720","1.5%","±0.3","18,437","±1,651","1.4%","±0.1","2,001","±742","0.9%","±0.3","15,873","±1,747","1.0%","±0.1","86,634","±3,814","1.5%","±0.1","9,494","±1,455","1.4%","±0.2","1,814","±426","1.0%","±0.2","57,567","±2,629","2.8%","±0.1","62,906","±3,510","3.6%","±0.2","2,776","±707","0.5%","±0.1","11,481","±1,156","0.7%","±0.1","4,180","±889","2.7%","±0.6","3,898","±1,012","0.5%","±0.1"
"        Median (dollars)","136,200","±1,645","(X)","(X)","267,800","±5,996","(X)","(X)","205,900","±1,953","(X)","(X)","123,300","±1,740","(X)","(X)","477,500","±1,663","(X)","(X)","314,200","±2,358","(X)","(X)","274,600","±2,322","(X)","(X)","243,400","±3,741","(X)","(X)","576,100","±17,732","(X)","(X)","197,700","±1,318","(X)","(X)","166,800","±1,113","(X)","(X)","592,000","±8,539","(X)","(X)","189,400","±3,057","(X)","(X)","186,500","±1,417","(X)","(X)","134,800","±990","(X)","(X)","142,300","±1,521","(X)","(X)","144,900","±1,865","(X)","(X)","135,600","±1,429","(X)","(X)","158,000","±1,441","(X)","(X)","184,700","±3,005","(X)","(X)","306,900","±2,670","(X)","(X)","366,900","±2,249","(X)","(X)","147,100","±933","(X)","(X)","211,800","±1,337","(X)","(X)","113,900","±2,115","(X)","(X)","151,400","±1,188","(X)","(X)","217,200","±3,862","(X)","(X)","148,100","±1,675","(X)","(X)","239,500","±2,206","(X)","(X)","251,100","±3,471","(X)","(X)","328,200","±2,191","(X)","(X)","167,500","±2,143","(X)","(X)","302,400","±2,460","(X)","(X)","165,400","±1,041","(X)","(X)","184,100","±3,927","(X)","(X)","140,100","±755","(X)","(X)","132,200","±1,454","(X)","(X)","287,100","±2,326","(X)","(X)","174,100","±736","(X)","(X)","247,700","±3,609","(X)","(X)","153,900","±1,435","(X)","(X)","160,700","±2,613","(X)","(X)","157,700","±1,194","(X)","(X)","161,500","±797","(X)","(X)","250,300","±2,721","(X)","(X)","223,700","±4,009","(X)","(X)","264,000","±2,048","(X)","(X)","306,400","±2,570","(X)","(X)","117,900","±2,342","(X)","(X)","173,200","±1,053","(X)","(X)","209,500","±6,113","(X)","(X)","111,900","±1,100","(X)","(X)"
"MORTGAGE STATUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
